Method       t0       tn       N         h
Verlet  0.0e+00  2.0e+00    1826 1.096e-03

rx  -  ry  -  vx  -  vy
-5.371938e-01   8.434804e-01  -5.299584e+00  -3.375112e+00
-5.429889e-01   8.397617e-01  -5.276219e+00  -3.411522e+00
-5.487582e-01   8.360031e-01  -5.252604e+00  -3.447771e+00
-5.545014e-01   8.322049e-01  -5.228739e+00  -3.483855e+00
-5.602184e-01   8.283673e-01  -5.204627e+00  -3.519775e+00
-5.659088e-01   8.244903e-01  -5.180268e+00  -3.555527e+00
-5.715724e-01   8.205743e-01  -5.155663e+00  -3.591112e+00
-5.772089e-01   8.166194e-01  -5.130814e+00  -3.626525e+00
-5.828180e-01   8.126258e-01  -5.105722e+00  -3.661767e+00
-5.883995e-01   8.085936e-01  -5.080388e+00  -3.696835e+00
-5.939531e-01   8.045231e-01  -5.054812e+00  -3.731728e+00
-5.994786e-01   8.004145e-01  -5.028998e+00  -3.766444e+00
-6.049756e-01   7.962679e-01  -5.002944e+00  -3.800982e+00
-6.104439e-01   7.920836e-01  -4.976654e+00  -3.835339e+00
-6.158833e-01   7.878617e-01  -4.950127e+00  -3.869515e+00
-6.212935e-01   7.836024e-01  -4.923366e+00  -3.903507e+00
-6.266743e-01   7.793060e-01  -4.896372e+00  -3.937314e+00
-6.320253e-01   7.749727e-01  -4.869145e+00  -3.970934e+00
-6.373464e-01   7.706026e-01  -4.841688e+00  -4.004366e+00
-6.426372e-01   7.661960e-01  -4.814001e+00  -4.037608e+00
-6.478976e-01   7.617531e-01  -4.786086e+00  -4.070658e+00
-6.531273e-01   7.572740e-01  -4.757943e+00  -4.103516e+00
-6.583260e-01   7.527591e-01  -4.729576e+00  -4.136179e+00
-6.634935e-01   7.482084e-01  -4.700984e+00  -4.168646e+00
-6.686295e-01   7.436223e-01  -4.672169e+00  -4.200916e+00
-6.737338e-01   7.390009e-01  -4.643133e+00  -4.232986e+00
-6.788062e-01   7.343445e-01  -4.613876e+00  -4.264855e+00
-6.838464e-01   7.296533e-01  -4.584401e+00  -4.296523e+00
-6.888542e-01   7.249275e-01  -4.554709e+00  -4.327986e+00
-6.938294e-01   7.201673e-01  -4.524800e+00  -4.359245e+00
-6.987716e-01   7.153730e-01  -4.494677e+00  -4.390297e+00
-7.036807e-01   7.105447e-01  -4.464341e+00  -4.421140e+00
-7.085565e-01   7.056828e-01  -4.433794e+00  -4.451774e+00
-7.133986e-01   7.007874e-01  -4.403036e+00  -4.482197e+00
-7.182070e-01   6.958588e-01  -4.372069e+00  -4.512408e+00
-7.229812e-01   6.908972e-01  -4.340895e+00  -4.542404e+00
-7.277212e-01   6.859029e-01  -4.309516e+00  -4.572185e+00
-7.324268e-01   6.808760e-01  -4.277932e+00  -4.601749e+00
-7.370975e-01   6.758168e-01  -4.246145e+00  -4.631096e+00
-7.417334e-01   6.707257e-01  -4.214157e+00  -4.660222e+00
-7.463340e-01   6.656027e-01  -4.181969e+00  -4.689128e+00
-7.508993e-01   6.604481e-01  -4.149583e+00  -4.717811e+00
-7.554290e-01   6.552623e-01  -4.117000e+00  -4.746271e+00
-7.599229e-01   6.500453e-01  -4.084222e+00  -4.774506e+00
-7.643807e-01   6.447976e-01  -4.051250e+00  -4.802514e+00
-7.688023e-01   6.395193e-01  -4.018086e+00  -4.830295e+00
-7.731875e-01   6.342106e-01  -3.984732e+00  -4.857846e+00
-7.775360e-01   6.288719e-01  -3.951189e+00  -4.885167e+00
-7.818476e-01   6.235034e-01  -3.917458e+00  -4.912257e+00
-7.861222e-01   6.181053e-01  -3.883542e+00  -4.939114e+00
-7.903595e-01   6.126780e-01  -3.849442e+00  -4.965737e+00
-7.945593e-01   6.072215e-01  -3.815159e+00  -4.992124e+00
-7.987215e-01   6.017363e-01  -3.780695e+00  -5.018274e+00
-8.028458e-01   5.962226e-01  -3.746052e+00  -5.044187e+00
-8.069320e-01   5.906806e-01  -3.711232e+00  -5.069860e+00
-8.109800e-01   5.851106e-01  -3.676236e+00  -5.095293e+00
-8.149895e-01   5.795128e-01  -3.641065e+00  -5.120485e+00
-8.189604e-01   5.738876e-01  -3.605722e+00  -5.145434e+00
-8.228925e-01   5.682351e-01  -3.570207e+00  -5.170138e+00
-8.267855e-01   5.625558e-01  -3.534524e+00  -5.194598e+00
-8.306394e-01   5.568497e-01  -3.498673e+00  -5.218812e+00
-8.344539e-01   5.511173e-01  -3.462656e+00  -5.242778e+00
-8.382288e-01   5.453587e-01  -3.426474e+00  -5.266495e+00
-8.419639e-01   5.395743e-01  -3.390131e+00  -5.289963e+00
-8.456592e-01   5.337643e-01  -3.353627e+00  -5.313180e+00
-8.493144e-01   5.279289e-01  -3.316963e+00  -5.336145e+00
-8.529292e-01   5.220686e-01  -3.280143e+00  -5.358857e+00
-8.565037e-01   5.161835e-01  -3.243167e+00  -5.381315e+00
-8.600376e-01   5.102739e-01  -3.206037e+00  -5.403518e+00
-8.635306e-01   5.043402e-01  -3.168755e+00  -5.425464e+00
-8.669828e-01   4.983825e-01  -3.131323e+00  -5.447154e+00
-8.703938e-01   4.924012e-01  -3.093743e+00  -5.468585e+00
-8.737636e-01   4.863966e-01  -3.056016e+00  -5.489757e+00
-8.770919e-01   4.803689e-01  -3.018144e+00  -5.510669e+00
-8.803787e-01   4.743184e-01  -2.980129e+00  -5.531319e+00
-8.836237e-01   4.682454e-01  -2.941972e+00  -5.551707e+00
-8.868268e-01   4.621503e-01  -2.903676e+00  -5.571832e+00
-8.899879e-01   4.560332e-01  -2.865243e+00  -5.591693e+00
-8.931068e-01   4.498945e-01  -2.826674e+00  -5.611289e+00
-8.961834e-01   4.437345e-01  -2.787970e+00  -5.630619e+00
-8.992175e-01   4.375534e-01  -2.749135e+00  -5.649681e+00
-9.022089e-01   4.313516e-01  -2.710169e+00  -5.668476e+00
-9.051575e-01   4.251294e-01  -2.671075e+00  -5.687002e+00
-9.080633e-01   4.188870e-01  -2.631854e+00  -5.705259e+00
-9.109260e-01   4.126247e-01  -2.592508e+00  -5.723245e+00
-9.137455e-01   4.063429e-01  -2.553039e+00  -5.740960e+00
-9.165217e-01   4.000418e-01  -2.513450e+00  -5.758402e+00
-9.192544e-01   3.937217e-01  -2.473741e+00  -5.775572e+00
-9.219436e-01   3.873830e-01  -2.433915e+00  -5.792467e+00
-9.245890e-01   3.810259e-01  -2.393973e+00  -5.809088e+00
-9.271907e-01   3.746507e-01  -2.353918e+00  -5.825434e+00
-9.297483e-01   3.682578e-01  -2.313752e+00  -5.841504e+00
-9.322619e-01   3.618474e-01  -2.273475e+00  -5.857296e+00
-9.347313e-01   3.554199e-01  -2.233091e+00  -5.872811e+00
-9.371563e-01   3.489755e-01  -2.192601e+00  -5.888048e+00
-9.395370e-01   3.425146e-01  -2.152008e+00  -5.903005e+00
-9.418731e-01   3.360374e-01  -2.111312e+00  -5.917682e+00
-9.441645e-01   3.295443e-01  -2.070516e+00  -5.932079e+00
-9.464112e-01   3.230356e-01  -2.029622e+00  -5.946195e+00
-9.486130e-01   3.165116e-01  -1.988631e+00  -5.960028e+00
-9.507698e-01   3.099725e-01  -1.947547e+00  -5.973580e+00
-9.528816e-01   3.034188e-01  -1.906370e+00  -5.986848e+00
-9.549482e-01   2.968507e-01  -1.865102e+00  -5.999832e+00
-9.569695e-01   2.902685e-01  -1.823747e+00  -6.012531e+00
-9.589454e-01   2.836725e-01  -1.782304e+00  -6.024946e+00
-9.608759e-01   2.770631e-01  -1.740778e+00  -6.037075e+00
-9.627608e-01   2.704406e-01  -1.699169e+00  -6.048918e+00
-9.646001e-01   2.638052e-01  -1.657479e+00  -6.060474e+00
-9.663937e-01   2.571573e-01  -1.615710e+00  -6.071743e+00
-9.681414e-01   2.504973e-01  -1.573865e+00  -6.082723e+00
-9.698432e-01   2.438253e-01  -1.531946e+00  -6.093416e+00
-9.714991e-01   2.371419e-01  -1.489954e+00  -6.103819e+00
-9.731089e-01   2.304471e-01  -1.447891e+00  -6.113934e+00
-9.746725e-01   2.237414e-01  -1.405759e+00  -6.123758e+00
-9.761900e-01   2.170252e-01  -1.363561e+00  -6.133292e+00
-9.776612e-01   2.102986e-01  -1.321299e+00  -6.142535e+00
-9.790860e-01   2.035621e-01  -1.278973e+00  -6.151487e+00
-9.804644e-01   1.968159e-01  -1.236587e+00  -6.160147e+00
-9.817963e-01   1.900604e-01  -1.194142e+00  -6.168516e+00
-9.830817e-01   1.832959e-01  -1.151641e+00  -6.176592e+00
-9.843205e-01   1.765227e-01  -1.109085e+00  -6.184375e+00
-9.855126e-01   1.697411e-01  -1.066477e+00  -6.191865e+00
-9.866580e-01   1.629514e-01  -1.023818e+00  -6.199061e+00
-9.877566e-01   1.561541e-01  -9.811104e-01  -6.205963e+00
-9.888083e-01   1.493493e-01  -9.383563e-01  -6.212571e+00
-9.898132e-01   1.425375e-01  -8.955578e-01  -6.218885e+00
-9.907712e-01   1.357189e-01  -8.527168e-01  -6.224904e+00
-9.916822e-01   1.288939e-01  -8.098354e-01  -6.230628e+00
-9.925462e-01   1.220627e-01  -7.669156e-01  -6.236056e+00
-9.933631e-01   1.152258e-01  -7.239594e-01  -6.241189e+00
-9.941329e-01   1.083834e-01  -6.809689e-01  -6.246025e+00
-9.948556e-01   1.015359e-01  -6.379462e-01  -6.250566e+00
-9.955312e-01   9.468355e-02  -5.948931e-01  -6.254810e+00
-9.961595e-01   8.782672e-02  -5.518119e-01  -6.258758e+00
-9.967406e-01   8.096572e-02  -5.087046e-01  -6.262409e+00
-9.972745e-01   7.410089e-02  -4.655731e-01  -6.265763e+00
-9.977611e-01   6.723254e-02  -4.224195e-01  -6.268820e+00
-9.982003e-01   6.036101e-02  -3.792459e-01  -6.271580e+00
-9.985923e-01   5.348661e-02  -3.360543e-01  -6.274043e+00
-9.989369e-01   4.660968e-02  -2.928468e-01  -6.276208e+00
-9.992341e-01   3.973054e-02  -2.496255e-01  -6.278076e+00
-9.994840e-01   3.284951e-02  -2.063922e-01  -6.279646e+00
-9.996865e-01   2.596693e-02  -1.631492e-01  -6.280918e+00
-9.998416e-01   1.908312e-02  -1.198985e-01  -6.281892e+00
-9.999493e-01   1.219840e-02  -7.664208e-02  -6.282569e+00
-1.000010e+00   5.313106e-03  -3.338203e-02  -6.282948e+00
-1.000022e+00  -1.572443e-03   9.879605e-03  -6.283029e+00
-9.999879e-01  -8.457916e-03   5.314077e-02  -6.282812e+00
-9.999060e-01  -1.534299e-02   9.639942e-02  -6.282297e+00
-9.997767e-01  -2.222733e-02   1.396535e-01  -6.281484e+00
-9.995999e-01  -2.911063e-02   1.829010e-01  -6.280374e+00
-9.993758e-01  -3.599254e-02   2.261397e-01  -6.278965e+00
-9.991043e-01  -4.287274e-02   2.693678e-01  -6.277260e+00
-9.987854e-01  -4.975091e-02   3.125831e-01  -6.275256e+00
-9.984191e-01  -5.662673e-02   3.557836e-01  -6.272955e+00
-9.980056e-01  -6.349986e-02   3.989672e-01  -6.270357e+00
-9.975447e-01  -7.036997e-02   4.421319e-01  -6.267461e+00
-9.970365e-01  -7.723676e-02   4.852756e-01  -6.264268e+00
-9.964811e-01  -8.409988e-02   5.283964e-01  -6.260778e+00
-9.958784e-01  -9.095901e-02   5.714920e-01  -6.256992e+00
-9.952285e-01  -9.781383e-02   6.145606e-01  -6.252909e+00
-9.945314e-01  -1.046640e-01   6.576001e-01  -6.248529e+00
-9.937872e-01  -1.115092e-01   7.006084e-01  -6.243853e+00
-9.929958e-01  -1.183492e-01   7.435834e-01  -6.238881e+00
-9.921574e-01  -1.251835e-01   7.865232e-01  -6.233613e+00
-9.912719e-01  -1.320119e-01   8.294258e-01  -6.228050e+00
-9.903395e-01  -1.388340e-01   8.722890e-01  -6.222191e+00
-9.893601e-01  -1.456496e-01   9.151108e-01  -6.216038e+00
-9.883338e-01  -1.524582e-01   9.578893e-01  -6.209590e+00
-9.872606e-01  -1.592596e-01   1.000622e+00  -6.202847e+00
-9.861406e-01  -1.660535e-01   1.043308e+00  -6.195810e+00
-9.849739e-01  -1.728395e-01   1.085944e+00  -6.188480e+00
-9.837605e-01  -1.796173e-01   1.128529e+00  -6.180856e+00
-9.825004e-01  -1.863866e-01   1.171060e+00  -6.172939e+00
-9.811938e-01  -1.931470e-01   1.213536e+00  -6.164730e+00
-9.798406e-01  -1.998983e-01   1.255954e+00  -6.156228e+00
-9.784410e-01  -2.066401e-01   1.298312e+00  -6.147435e+00
-9.769950e-01  -2.133721e-01   1.340609e+00  -6.138349e+00
-9.755027e-01  -2.200940e-01   1.382843e+00  -6.128973e+00
-9.739641e-01  -2.268055e-01   1.425011e+00  -6.119307e+00
-9.723794e-01  -2.335062e-01   1.467111e+00  -6.109350e+00
-9.707485e-01  -2.401959e-01   1.509142e+00  -6.099104e+00
-9.690716e-01  -2.468741e-01   1.551101e+00  -6.088568e+00
-9.673488e-01  -2.535407e-01   1.592987e+00  -6.077744e+00
-9.655802e-01  -2.601952e-01   1.634797e+00  -6.066631e+00
-9.637657e-01  -2.668374e-01   1.676530e+00  -6.055231e+00
-9.619056e-01  -2.734669e-01   1.718183e+00  -6.043544e+00
-9.599998e-01  -2.800835e-01   1.759755e+00  -6.031571e+00
-9.580486e-01  -2.866868e-01   1.801243e+00  -6.019311e+00
-9.560519e-01  -2.932765e-01   1.842646e+00  -6.006766e+00
-9.540099e-01  -2.998523e-01   1.883962e+00  -5.993937e+00
-9.519227e-01  -3.064139e-01   1.925188e+00  -5.980823e+00
-9.497903e-01  -3.129610e-01   1.966323e+00  -5.967425e+00
-9.476129e-01  -3.194932e-01   2.007365e+00  -5.953745e+00
-9.453906e-01  -3.260103e-01   2.048312e+00  -5.939783e+00
-9.431235e-01  -3.325119e-01   2.089161e+00  -5.925538e+00
-9.408116e-01  -3.389978e-01   2.129912e+00  -5.911013e+00
-9.384552e-01  -3.454676e-01   2.170561e+00  -5.896208e+00
-9.360542e-01  -3.519210e-01   2.211108e+00  -5.881123e+00
-9.336089e-01  -3.583577e-01   2.251549e+00  -5.865759e+00
-9.311193e-01  -3.647774e-01   2.291885e+00  -5.850118e+00
-9.285856e-01  -3.711799e-01   2.332111e+00  -5.834198e+00
-9.260079e-01  -3.775647e-01   2.372227e+00  -5.818003e+00
-9.233862e-01  -3.839317e-01   2.412230e+00  -5.801531e+00
-9.207208e-01  -3.902804e-01   2.452119e+00  -5.784785e+00
-9.180117e-01  -3.966106e-01   2.491892e+00  -5.767764e+00
-9.152591e-01  -4.029221e-01   2.531547e+00  -5.750469e+00
-9.124631e-01  -4.092144e-01   2.571081e+00  -5.732902e+00
-9.096238e-01  -4.154873e-01   2.610494e+00  -5.715064e+00
-9.067415e-01  -4.217406e-01   2.649783e+00  -5.696954e+00
-9.038161e-01  -4.279738e-01   2.688946e+00  -5.678574e+00
-9.008479e-01  -4.341868e-01   2.727982e+00  -5.659925e+00
-8.978370e-01  -4.403791e-01   2.766889e+00  -5.641008e+00
-8.947835e-01  -4.465506e-01   2.805664e+00  -5.621823e+00
-8.916876e-01  -4.527009e-01   2.844306e+00  -5.602372e+00
-8.885494e-01  -4.588298e-01   2.882814e+00  -5.582655e+00
-8.853691e-01  -4.649369e-01   2.921185e+00  -5.562673e+00
-8.821468e-01  -4.710219e-01   2.959417e+00  -5.542428e+00
-8.788827e-01  -4.770847e-01   2.997509e+00  -5.521920e+00
-8.755769e-01  -4.831248e-01   3.035459e+00  -5.501150e+00
-8.722296e-01  -4.891420e-01   3.073265e+00  -5.480119e+00
-8.688410e-01  -4.951360e-01   3.110925e+00  -5.458829e+00
-8.654111e-01  -5.011065e-01   3.148438e+00  -5.437279e+00
-8.619403e-01  -5.070533e-01   3.185802e+00  -5.415472e+00
-8.584286e-01  -5.129761e-01   3.223015e+00  -5.393409e+00
-8.548761e-01  -5.188745e-01   3.260074e+00  -5.371089e+00
-8.512832e-01  -5.247483e-01   3.296980e+00  -5.348515e+00
-8.476499e-01  -5.305973e-01   3.333728e+00  -5.325687e+00
-8.439764e-01  -5.364211e-01   3.370319e+00  -5.302607e+00
-8.402629e-01  -5.422194e-01   3.406750e+00  -5.279275e+00
-8.365095e-01  -5.479921e-01   3.443020e+00  -5.255693e+00
-8.327165e-01  -5.537387e-01   3.479126e+00  -5.231862e+00
-8.288841e-01  -5.594592e-01   3.515068e+00  -5.207783e+00
-8.250123e-01  -5.651531e-01   3.550843e+00  -5.183457e+00
-8.211014e-01  -5.708202e-01   3.586449e+00  -5.158885e+00
-8.171516e-01  -5.764602e-01   3.621885e+00  -5.134069e+00
-8.131630e-01  -5.820729e-01   3.657150e+00  -5.109009e+00
-8.091359e-01  -5.876580e-01   3.692241e+00  -5.083707e+00
-8.050704e-01  -5.932153e-01   3.727158e+00  -5.058164e+00
-8.009668e-01  -5.987444e-01   3.761897e+00  -5.032381e+00
-7.968252e-01  -6.042452e-01   3.796459e+00  -5.006360e+00
-7.926458e-01  -6.097173e-01   3.830840e+00  -4.980101e+00
-7.884288e-01  -6.151605e-01   3.865039e+00  -4.953606e+00
-7.841745e-01  -6.205745e-01   3.899056e+00  -4.926876e+00
-7.798829e-01  -6.259591e-01   3.932887e+00  -4.899913e+00
-7.755544e-01  -6.313140e-01   3.966533e+00  -4.872718e+00
-7.711892e-01  -6.366390e-01   3.999990e+00  -4.845291e+00
-7.667873e-01  -6.419338e-01   4.033257e+00  -4.817635e+00
-7.623492e-01  -6.471982e-01   4.066333e+00  -4.789750e+00
-7.578748e-01  -6.524319e-01   4.099217e+00  -4.761638e+00
-7.533646e-01  -6.576347e-01   4.131906e+00  -4.733300e+00
-7.488186e-01  -6.628063e-01   4.164399e+00  -4.704738e+00
-7.442371e-01  -6.679464e-01   4.196695e+00  -4.675953e+00
-7.396204e-01  -6.730549e-01   4.228792e+00  -4.646946e+00
-7.349685e-01  -6.781315e-01   4.260688e+00  -4.617719e+00
-7.302819e-01  -6.831760e-01   4.292382e+00  -4.588273e+00
-7.255606e-01  -6.881880e-01   4.323873e+00  -4.558610e+00
-7.208049e-01  -6.931674e-01   4.355159e+00  -4.528730e+00
-7.160150e-01  -6.981140e-01   4.386238e+00  -4.498636e+00
-7.111912e-01  -7.030275e-01   4.417110e+00  -4.468328e+00
-7.063337e-01  -7.079076e-01   4.447772e+00  -4.437809e+00
-7.014427e-01  -7.127542e-01   4.478223e+00  -4.407079e+00
-6.965184e-01  -7.175670e-01   4.508462e+00  -4.376140e+00
-6.915611e-01  -7.223457e-01   4.538487e+00  -4.344994e+00
-6.865710e-01  -7.270902e-01   4.568297e+00  -4.313641e+00
-6.815484e-01  -7.318003e-01   4.597891e+00  -4.282084e+00
-6.764935e-01  -7.364756e-01   4.627266e+00  -4.250324e+00
-6.714065e-01  -7.411160e-01   4.656422e+00  -4.218363e+00
-6.662876e-01  -7.457213e-01   4.685357e+00  -4.186202e+00
-6.611372e-01  -7.502913e-01   4.714070e+00  -4.153842e+00
-6.559554e-01  -7.548257e-01   4.742560e+00  -4.121285e+00
-6.507425e-01  -7.593242e-01   4.770825e+00  -4.088533e+00
-6.454988e-01  -7.637868e-01   4.798864e+00  -4.055587e+00
-6.402245e-01  -7.682132e-01   4.826675e+00  -4.022449e+00
-6.349198e-01  -7.726031e-01   4.854257e+00  -3.989120e+00
-6.295850e-01  -7.769565e-01   4.881609e+00  -3.955601e+00
-6.242204e-01  -7.812730e-01   4.908730e+00  -3.921896e+00
-6.188261e-01  -7.855524e-01   4.935618e+00  -3.888004e+00
-6.134026e-01  -7.897946e-01   4.962272e+00  -3.853928e+00
-6.079499e-01  -7.939994e-01   4.988691e+00  -3.819669e+00
-6.024685e-01  -7.981665e-01   5.014873e+00  -3.785230e+00
-5.969584e-01  -8.022958e-01   5.040818e+00  -3.750610e+00
-5.914201e-01  -8.063870e-01   5.066523e+00  -3.715813e+00
-5.858537e-01  -8.104400e-01   5.091989e+00  -3.680840e+00
-5.802596e-01  -8.144546e-01   5.117213e+00  -3.645692e+00
-5.746379e-01  -8.184306e-01   5.142194e+00  -3.610372e+00
-5.689890e-01  -8.223677e-01   5.166932e+00  -3.574880e+00
-5.633131e-01  -8.262659e-01   5.191424e+00  -3.539219e+00
-5.576105e-01  -8.301249e-01   5.215671e+00  -3.503390e+00
-5.518815e-01  -8.339446e-01   5.239670e+00  -3.467394e+00
-5.461263e-01  -8.377247e-01   5.263421e+00  -3.431235e+00
-5.403453e-01  -8.414651e-01   5.286922e+00  -3.394913e+00
-5.345386e-01  -8.451656e-01   5.310173e+00  -3.358429e+00
-5.287065e-01  -8.488260e-01   5.333172e+00  -3.321787e+00
-5.228494e-01  -8.524462e-01   5.355918e+00  -3.284987e+00
-5.169675e-01  -8.560260e-01   5.378410e+00  -3.248031e+00
-5.110611e-01  -8.595652e-01   5.400647e+00  -3.210922e+00
-5.051305e-01  -8.630637e-01   5.422628e+00  -3.173660e+00
-4.991759e-01  -8.665212e-01   5.444352e+00  -3.136247e+00
-4.931977e-01  -8.699376e-01   5.465818e+00  -3.098686e+00
-4.871960e-01  -8.733128e-01   5.487025e+00  -3.060978e+00
-4.811713e-01  -8.766466e-01   5.507971e+00  -3.023125e+00
-4.751238e-01  -8.799388e-01   5.528657e+00  -2.985129e+00
-4.690537e-01  -8.831894e-01   5.549080e+00  -2.946991e+00
-4.629614e-01  -8.863980e-01   5.569240e+00  -2.908713e+00
-4.568471e-01  -8.895646e-01   5.589137e+00  -2.870297e+00
-4.507112e-01  -8.926891e-01   5.608768e+00  -2.831745e+00
-4.445540e-01  -8.957712e-01   5.628133e+00  -2.793059e+00
-4.383756e-01  -8.988108e-01   5.647232e+00  -2.754241e+00
-4.321765e-01  -9.018079e-01   5.666063e+00  -2.715292e+00
-4.259568e-01  -9.047622e-01   5.684625e+00  -2.676214e+00
-4.197170e-01  -9.076736e-01   5.702918e+00  -2.637010e+00
-4.134573e-01  -9.105419e-01   5.720940e+00  -2.597680e+00
-4.071780e-01  -9.133671e-01   5.738691e+00  -2.558227e+00
-4.008793e-01  -9.161490e-01   5.756170e+00  -2.518653e+00
-3.945617e-01  -9.188874e-01   5.773376e+00  -2.478959e+00
-3.882254e-01  -9.215823e-01   5.790309e+00  -2.439148e+00
-3.818706e-01  -9.242335e-01   5.806967e+00  -2.399222e+00
-3.754978e-01  -9.268409e-01   5.823349e+00  -2.359181e+00
-3.691071e-01  -9.294043e-01   5.839456e+00  -2.319029e+00
-3.626990e-01  -9.319237e-01   5.855285e+00  -2.278766e+00
-3.562736e-01  -9.343989e-01   5.870837e+00  -2.238396e+00
-3.498314e-01  -9.368298e-01   5.886111e+00  -2.197920e+00
-3.433725e-01  -9.392162e-01   5.901106e+00  -2.157339e+00
-3.368974e-01  -9.415582e-01   5.915821e+00  -2.116656e+00
-3.304064e-01  -9.438555e-01   5.930255e+00  -2.075873e+00
-3.238996e-01  -9.461080e-01   5.944408e+00  -2.034991e+00
-3.173775e-01  -9.483157e-01   5.958280e+00  -1.994013e+00
-3.108404e-01  -9.504785e-01   5.971869e+00  -1.952940e+00
-3.042885e-01  -9.525962e-01   5.985175e+00  -1.911774e+00
-2.977222e-01  -9.546687e-01   5.998197e+00  -1.870518e+00
-2.911418e-01  -9.566959e-01   6.010935e+00  -1.829173e+00
-2.845475e-01  -9.586778e-01   6.023387e+00  -1.787742e+00
-2.779398e-01  -9.606143e-01   6.035554e+00  -1.746226e+00
-2.713189e-01  -9.625052e-01   6.047435e+00  -1.704627e+00
-2.646852e-01  -9.643504e-01   6.059030e+00  -1.662947e+00
-2.580389e-01  -9.661500e-01   6.070337e+00  -1.621188e+00
-2.513803e-01  -9.679037e-01   6.081356e+00  -1.579352e+00
-2.447099e-01  -9.696116e-01   6.092087e+00  -1.537442e+00
-2.380278e-01  -9.712735e-01   6.102529e+00  -1.495459e+00
-2.313344e-01  -9.728893e-01   6.112682e+00  -1.453404e+00
-2.246301e-01  -9.744590e-01   6.122545e+00  -1.411281e+00
-2.179152e-01  -9.759825e-01   6.132118e+00  -1.369091e+00
-2.111899e-01  -9.774597e-01   6.141400e+00  -1.326836e+00
-2.044546e-01  -9.788906e-01   6.150391e+00  -1.284518e+00
-1.977096e-01  -9.802751e-01   6.159090e+00  -1.242139e+00
-1.909552e-01  -9.816131e-01   6.167497e+00  -1.199701e+00
-1.841918e-01  -9.829046e-01   6.175612e+00  -1.157207e+00
-1.774196e-01  -9.841495e-01   6.183434e+00  -1.114657e+00
-1.706390e-01  -9.853477e-01   6.190963e+00  -1.072055e+00
-1.638504e-01  -9.864992e-01   6.198198e+00  -1.029401e+00
-1.570539e-01  -9.876039e-01   6.205140e+00  -9.866993e-01
-1.502501e-01  -9.886618e-01   6.211787e+00  -9.439505e-01
-1.434391e-01  -9.896728e-01   6.218140e+00  -9.011569e-01
-1.366213e-01  -9.906370e-01   6.224198e+00  -8.583205e-01
-1.297970e-01  -9.915541e-01   6.229961e+00  -8.154435e-01
-1.229666e-01  -9.924242e-01   6.235428e+00  -7.725278e-01
-1.161303e-01  -9.932473e-01   6.240600e+00  -7.295754e-01
-1.092885e-01  -9.940233e-01   6.245476e+00  -6.865884e-01
-1.024416e-01  -9.947522e-01   6.250056e+00  -6.435689e-01
-9.558978e-02  -9.954339e-01   6.254340e+00  -6.005189e-01
-8.873344e-02  -9.960684e-01   6.258327e+00  -5.574404e-01
-8.187289e-02  -9.966556e-01   6.262018e+00  -5.143354e-01
-7.500847e-02  -9.971957e-01   6.265411e+00  -4.712060e-01
-6.814049e-02  -9.976884e-01   6.268508e+00  -4.280543e-01
-6.126927e-02  -9.981339e-01   6.271307e+00  -3.848823e-01
-5.439516e-02  -9.985320e-01   6.273809e+00  -3.416921e-01
-4.751846e-02  -9.988828e-01   6.276013e+00  -2.984856e-01
-4.063951e-02  -9.991862e-01   6.277920e+00  -2.552649e-01
-3.375863e-02  -9.994423e-01   6.279530e+00  -2.120322e-01
-2.687616e-02  -9.996509e-01   6.280841e+00  -1.687893e-01
-1.999241e-02  -9.998122e-01   6.281855e+00  -1.255385e-01
-1.310771e-02  -9.999261e-01   6.282571e+00  -8.228172e-02
-6.222389e-03  -9.999926e-01   6.282989e+00  -3.902101e-02
6.632266e-04  -1.000012e+00   6.283109e+00   4.241552e-03
7.548810e-03  -9.999833e-01   6.282932e+00   4.750393e-02
1.443404e-02  -9.999075e-01   6.282456e+00   9.076406e-02
2.131858e-02  -9.997843e-01   6.281683e+00   1.340199e-01
2.820211e-02  -9.996138e-01   6.280612e+00   1.772694e-01
3.508430e-02  -9.993958e-01   6.279243e+00   2.205105e-01
4.196483e-02  -9.991305e-01   6.277576e+00   2.637412e-01
4.884337e-02  -9.988177e-01   6.275612e+00   3.069593e-01
5.571960e-02  -9.984577e-01   6.273350e+00   3.501630e-01
6.259318e-02  -9.980503e-01   6.270791e+00   3.933500e-01
6.946380e-02  -9.975955e-01   6.267934e+00   4.365184e-01
7.633112e-02  -9.970935e-01   6.264780e+00   4.796661e-01
8.319482e-02  -9.965442e-01   6.261330e+00   5.227911e-01
9.005458e-02  -9.959477e-01   6.257582e+00   5.658913e-01
9.691007e-02  -9.953039e-01   6.253538e+00   6.089647e-01
1.037610e-01  -9.946129e-01   6.249197e+00   6.520092e-01
1.106069e-01  -9.938748e-01   6.244560e+00   6.950228e-01
1.174477e-01  -9.930896e-01   6.239627e+00   7.380035e-01
1.242828e-01  -9.922573e-01   6.234398e+00   7.809492e-01
1.311121e-01  -9.913779e-01   6.228873e+00   8.238579e-01
1.379352e-01  -9.904516e-01   6.223053e+00   8.667275e-01
1.447517e-01  -9.894783e-01   6.216939e+00   9.095561e-01
1.515613e-01  -9.884580e-01   6.210529e+00   9.523415e-01
1.583638e-01  -9.873909e-01   6.203825e+00   9.950818e-01
1.651588e-01  -9.862770e-01   6.196827e+00   1.037775e+00
