Method       t0       tn       N         h
Verlet        0  1.0e+00   10000 1.000e-04

x  -  y  -  z  -  vx  -  vy  -  vz .........
  -2.825110e-06  -9.936419e-07   6.276571e-11   6.557440e-06  -1.772012e-05   1.461663e-09   9.413581e-01   3.310925e-01  -2.091423e-05  -2.185015e+00   5.904539e+00  -4.870422e-04
  -2.824454e-06  -9.954139e-07   6.291187e-11   6.568663e-06  -1.771617e-05   1.461413e-09   9.411394e-01   3.316830e-01  -2.096293e-05  -2.188755e+00   5.903222e+00  -4.869590e-04
  -2.823797e-06  -9.971855e-07   6.305802e-11   6.579885e-06  -1.771221e-05   1.461163e-09   9.409203e-01   3.322733e-01  -2.101163e-05  -2.192494e+00   5.901903e+00  -4.868756e-04
  -2.823138e-06  -9.989567e-07   6.320414e-11   6.591104e-06  -1.770824e-05   1.460912e-09   9.407009e-01   3.328635e-01  -2.106032e-05  -2.196233e+00   5.900581e+00  -4.867921e-04
  -2.822478e-06  -1.000727e-06   6.335023e-11   6.602321e-06  -1.770427e-05   1.460661e-09   9.404810e-01   3.334535e-01  -2.110900e-05  -2.199971e+00   5.899257e+00  -4.867083e-04
  -2.821817e-06  -1.002498e-06   6.349630e-11   6.613536e-06  -1.770029e-05   1.460409e-09   9.402608e-01   3.340434e-01  -2.115767e-05  -2.203708e+00   5.897931e+00  -4.866243e-04
  -2.821155e-06  -1.004268e-06   6.364234e-11   6.624748e-06  -1.769630e-05   1.460156e-09   9.400403e-01   3.346332e-01  -2.120633e-05  -2.207444e+00   5.896602e+00  -4.865401e-04
  -2.820492e-06  -1.006038e-06   6.378836e-11   6.635959e-06  -1.769231e-05   1.459903e-09   9.398193e-01   3.352229e-01  -2.125499e-05  -2.211179e+00   5.895271e+00  -4.864557e-04
  -2.819828e-06  -1.007807e-06   6.393435e-11   6.647166e-06  -1.768830e-05   1.459649e-09   9.395980e-01   3.358124e-01  -2.130363e-05  -2.214914e+00   5.893938e+00  -4.863712e-04
  -2.819163e-06  -1.009576e-06   6.408032e-11   6.658372e-06  -1.768430e-05   1.459395e-09   9.393763e-01   3.364018e-01  -2.135227e-05  -2.218648e+00   5.892602e+00  -4.862864e-04
  -2.818496e-06  -1.011344e-06   6.422626e-11   6.669575e-06  -1.768028e-05   1.459140e-09   9.391542e-01   3.369910e-01  -2.140090e-05  -2.222381e+00   5.891264e+00  -4.862014e-04
  -2.817829e-06  -1.013112e-06   6.437217e-11   6.680776e-06  -1.767626e-05   1.458884e-09   9.389318e-01   3.375801e-01  -2.144952e-05  -2.226113e+00   5.889923e+00  -4.861163e-04
  -2.817160e-06  -1.014880e-06   6.451806e-11   6.691975e-06  -1.767223e-05   1.458628e-09   9.387089e-01   3.381691e-01  -2.149813e-05  -2.229845e+00   5.888580e+00  -4.860309e-04
  -2.816490e-06  -1.016647e-06   6.466393e-11   6.703171e-06  -1.766819e-05   1.458371e-09   9.384857e-01   3.387580e-01  -2.154674e-05  -2.233576e+00   5.887235e+00  -4.859454e-04
  -2.815819e-06  -1.018414e-06   6.480977e-11   6.714365e-06  -1.766414e-05   1.458114e-09   9.382622e-01   3.393467e-01  -2.159533e-05  -2.237306e+00   5.885887e+00  -4.858596e-04
  -2.815147e-06  -1.020180e-06   6.495558e-11   6.725557e-06  -1.766009e-05   1.457856e-09   9.380382e-01   3.399353e-01  -2.164392e-05  -2.241035e+00   5.884537e+00  -4.857737e-04
  -2.814474e-06  -1.021946e-06   6.510137e-11   6.736746e-06  -1.765603e-05   1.457597e-09   9.378139e-01   3.405237e-01  -2.169250e-05  -2.244763e+00   5.883185e+00  -4.856876e-04
  -2.813800e-06  -1.023711e-06   6.524713e-11   6.747933e-06  -1.765197e-05   1.457338e-09   9.375892e-01   3.411120e-01  -2.174107e-05  -2.248491e+00   5.881830e+00  -4.856012e-04
  -2.813124e-06  -1.025477e-06   6.539286e-11   6.759118e-06  -1.764789e-05   1.457079e-09   9.373642e-01   3.417002e-01  -2.178963e-05  -2.252218e+00   5.880472e+00  -4.855147e-04
  -2.812448e-06  -1.027241e-06   6.553857e-11   6.770300e-06  -1.764381e-05   1.456818e-09   9.371387e-01   3.422882e-01  -2.183818e-05  -2.255944e+00   5.879113e+00  -4.854280e-04
  -2.811770e-06  -1.029006e-06   6.568426e-11   6.781480e-06  -1.763973e-05   1.456558e-09   9.369129e-01   3.428761e-01  -2.188672e-05  -2.259669e+00   5.877751e+00  -4.853411e-04
  -2.811091e-06  -1.030770e-06   6.582991e-11   6.792657e-06  -1.763563e-05   1.456296e-09   9.366868e-01   3.434639e-01  -2.193526e-05  -2.263394e+00   5.876386e+00  -4.852539e-04
