Method       t0       tn       N         h
 Euler        0    1e+01    1000      0.01

x  -  y  -  z  .........
   1.862730e-06  -2.196497e-06   1.874927e-10  -6.206823e-01   7.318972e-01  -6.247464e-05
   2.011180e-06  -2.067511e-06   1.780326e-10  -6.701475e-01   6.889176e-01  -5.932244e-05
   2.150669e-06  -1.929312e-06   1.677792e-10  -7.166267e-01   6.428683e-01  -5.590591e-05
   2.280623e-06  -1.782561e-06   1.567821e-10  -7.599289e-01   5.939689e-01  -5.224153e-05
   2.400523e-06  -1.627950e-06   1.450937e-10  -7.998809e-01   5.424511e-01  -4.834685e-05
   2.509904e-06  -1.466206e-06   1.327696e-10  -8.363279e-01   4.885563e-01  -4.424031e-05
   2.608359e-06  -1.298080e-06   1.198675e-10  -8.691340e-01   4.325345e-01  -3.994118e-05
   2.695536e-06  -1.124341e-06   1.064471e-10  -8.981826e-01   3.746428e-01  -3.546936e-05
   2.771145e-06  -9.457765e-07   9.256992e-11  -9.233763e-01   3.151432e-01  -3.084532e-05
   2.834952e-06  -7.631841e-07   7.829845e-11  -9.446373e-01   2.543014e-01  -2.608991e-05
   2.886780e-06  -5.773671e-07   6.369616e-11  -9.619070e-01   1.923851e-01  -2.122427e-05
   2.926511e-06  -3.891306e-07   4.882693e-11  -9.751458e-01   1.296626e-01  -1.626968e-05
   2.954081e-06  -1.992771e-07   3.375482e-11  -9.843325e-01   6.640134e-02  -1.124748e-05
   2.969482e-06  -8.602681e-09   1.854366e-11  -9.894643e-01   2.866509e-03  -6.178952e-06
   2.972757e-06   1.821069e-07   3.256770e-12  -9.905558e-01  -6.068002e-02  -1.085192e-06
   2.964002e-06   3.720794e-07  -1.204330e-11  -9.876383e-01  -1.239810e-01   4.012960e-06
   2.943358e-06   5.605595e-07  -2.729506e-11  -9.807594e-01  -1.867846e-01   9.095016e-06
   2.911014e-06   7.468114e-07  -4.243832e-11  -9.699821e-01  -2.488459e-01   1.414092e-05
