Method       t0       tn       N         h
Verlet        0  1.0e+02 1000000 1.000e-04

x  -  y  -  z  .........
   2.968932e-07   1.813980e-06  -1.438073e-10  -9.892811e-02  -6.044384e-01   4.791818e-05
   1.702959e-08   1.871525e-06  -1.501085e-10  -5.674447e-03  -6.236129e-01   5.001781e-05
  -2.632100e-07   1.894056e-06  -1.536017e-10   8.770449e-02  -6.311204e-01   5.118179e-05
  -5.389205e-07   1.883557e-06  -1.544167e-10   1.795743e-01  -6.276221e-01   5.145335e-05
  -8.060121e-07   1.842715e-06  -1.527445e-10   2.685722e-01  -6.140131e-01   5.089616e-05
  -1.061253e-06   1.774637e-06  -1.488150e-10   3.536212e-01  -5.913286e-01   4.958680e-05
  -1.302231e-06   1.682604e-06  -1.428772e-10   4.339178e-01  -5.606624e-01   4.760826e-05
  -1.527265e-06   1.569893e-06  -1.351838e-10   5.089017e-01  -5.231057e-01   4.504473e-05
  -1.735293e-06   1.439638e-06  -1.259801e-10   5.782188e-01  -4.797034e-01   4.197796e-05
  -1.925752e-06   1.294759e-06  -1.154970e-10   6.416818e-01  -4.314282e-01   3.848489e-05
  -2.098471e-06   1.137914e-06  -1.039468e-10   6.992339e-01  -3.791656e-01   3.463624e-05
  -2.253577e-06   9.714850e-07  -9.152157e-11   7.509168e-01  -3.237096e-01   3.049600e-05
  -2.391412e-06   7.975838e-07  -7.839275e-11   7.968449e-01  -2.657638e-01   2.612133e-05
  -2.512471e-06   6.180651e-07  -6.471219e-11   8.371831e-01  -2.059461e-01   2.156282e-05
  -2.617352e-06   4.345478e-07  -5.061344e-11   8.721308e-01  -1.447961e-01   1.686496e-05
  -2.706720e-06   2.484385e-07  -3.621339e-11   9.019090e-01  -8.278247e-02   1.206670e-05
  -2.781271e-06   6.095553e-08  -2.161399e-11   9.267505e-01  -2.031106e-02   7.202023e-06
  -2.841721e-06  -1.268485e-07  -6.904050e-12   9.468930e-01   4.226734e-02   2.300506e-06
  -2.888782e-06  -3.140654e-07   7.839264e-12   9.625741e-01   1.046501e-01  -2.612130e-06
  -2.923155e-06  -4.999121e-07   2.254888e-11   9.740276e-01   1.665762e-01  -7.513538e-06
  -2.945524e-06  -6.837139e-07   3.716655e-11   9.814812e-01   2.278211e-01  -1.238431e-05
  -2.956548e-06  -8.648896e-07   5.164166e-11   9.851546e-01   2.881908e-01  -1.720757e-05
  -2.956861e-06  -1.042938e-06   6.593018e-11   9.852589e-01   3.475186e-01  -2.196867e-05
  -2.947069e-06  -1.217429e-06   7.999386e-11   9.819961e-01   4.056607e-01  -2.665484e-05
