Method       t0       tn       N         h
 Euler        0        3  100000     3e-05

x  -  y  -  z  .........
  -7.652379e-08   3.032680e-06  -2.438666e-10   2.549858e-02  -1.010523e+00   8.125907e-05
  -1.324589e-07   3.031506e-06  -2.441087e-10   4.413678e-02  -1.010131e+00   8.133974e-05
  -1.883486e-07   3.029294e-06  -2.442672e-10   6.275985e-02  -1.009394e+00   8.139254e-05
  -2.441739e-07   3.026045e-06  -2.443420e-10   8.136145e-02  -1.008312e+00   8.141748e-05
  -2.999156e-07   3.021760e-06  -2.443333e-10   9.993522e-02  -1.006884e+00   8.141457e-05
  -3.555549e-07   3.016443e-06  -2.442411e-10   1.184748e-01  -1.005112e+00   8.138383e-05
  -4.110727e-07   3.010096e-06  -2.440654e-10   1.369740e-01  -1.002997e+00   8.132530e-05
  -4.664503e-07   3.002721e-06  -2.438065e-10   1.554264e-01  -1.000540e+00   8.123902e-05
  -5.216687e-07   2.994323e-06  -2.434644e-10   1.738258e-01  -9.977417e-01   8.112504e-05
  -5.767095e-07   2.984905e-06  -2.430394e-10   1.921660e-01  -9.946033e-01   8.098342e-05
  -6.315539e-07   2.974470e-06  -2.425316e-10   2.104408e-01  -9.911263e-01   8.081422e-05
  -6.861834e-07   2.963023e-06  -2.419413e-10   2.286439e-01  -9.873121e-01   8.061753e-05
  -7.405797e-07   2.950569e-06  -2.412687e-10   2.467694e-01  -9.831622e-01   8.039342e-05
  -7.947243e-07   2.937112e-06  -2.405142e-10   2.648110e-01  -9.786783e-01   8.014201e-05
  -8.485991e-07   2.922658e-06  -2.396780e-10   2.827626e-01  -9.738621e-01   7.986339e-05
  -9.021860e-07   2.907213e-06  -2.387606e-10   3.006184e-01  -9.687155e-01   7.955767e-05
  -9.554670e-07   2.890781e-06  -2.377621e-10   3.183722e-01  -9.632405e-01   7.922497e-05
  -1.008424e-06   2.873371e-06  -2.366831e-10   3.360182e-01  -9.574390e-01   7.886544e-05
  -1.061040e-06   2.854987e-06  -2.355240e-10   3.535504e-01  -9.513134e-01   7.847920e-05
  -1.113297e-06   2.835638e-06  -2.342851e-10   3.709629e-01  -9.448659e-01   7.806640e-05
  -1.165177e-06   2.815329e-06  -2.329670e-10   3.882500e-01  -9.380989e-01   7.762720e-05
  -1.216664e-06   2.794069e-06  -2.315702e-10   4.054059e-01  -9.310147e-01   7.716177e-05
  -1.267739e-06   2.771865e-06  -2.300952e-10   4.224248e-01  -9.236162e-01   7.667027e-05
  -1.318387e-06   2.748725e-06  -2.285425e-10   4.393011e-01  -9.159058e-01   7.615289e-05
  -1.368590e-06   2.724658e-06  -2.269127e-10   4.560293e-01  -9.078864e-01   7.560982e-05
  -1.418331e-06   2.699673e-06  -2.252063e-10   4.726036e-01  -8.995609e-01   7.504125e-05
