Method       t0       tn       N         h
Verlet        0  1.0e+01    1000 1.001e-02

x  -  y  -  z  .........
   2.501598e-06  -2.080761e-06   1.820446e-10  -8.335603e-01   6.933327e-01  -6.065927e-05
   2.587196e-06  -1.930428e-06   1.704933e-10  -8.620824e-01   6.432401e-01  -5.681026e-05
   2.664569e-06  -1.773959e-06   1.584001e-10  -8.878641e-01   5.911028e-01  -5.278066e-05
   2.733257e-06  -1.611707e-06   1.457905e-10  -9.107516e-01   5.370386e-01  -4.857902e-05
   2.792797e-06  -1.444061e-06   1.326930e-10  -9.305910e-01   4.811771e-01  -4.421478e-05
   2.842729e-06  -1.271447e-06   1.191390e-10  -9.472289e-01   4.236602e-01  -3.969843e-05
   2.882596e-06  -1.094331e-06   1.051632e-10  -9.605131e-01   3.646433e-01  -3.504153e-05
   2.911949e-06  -9.132238e-07   9.080374e-11  -9.702937e-01   3.042963e-01  -3.025681e-05
   2.930347e-06  -7.286810e-07   7.610273e-11  -9.764241e-01   2.428046e-01  -2.535827e-05
   2.937365e-06  -5.413084e-07   6.110617e-11  -9.787627e-01   1.803700e-01  -2.036125e-05
   2.932597e-06  -3.517636e-07   4.586441e-11  -9.771737e-01   1.172116e-01  -1.528253e-05
   2.915659e-06  -1.607592e-07   3.043233e-11  -9.715299e-01   5.356676e-02  -1.014039e-05
   2.886201e-06   3.093549e-08   1.486957e-11  -9.617141e-01  -1.030805e-02  -4.954705e-06
   2.843909e-06   2.224927e-07  -7.593083e-13  -9.476222e-01  -7.413703e-02   2.530100e-07
   2.788518e-06   4.130250e-07  -1.638469e-11  -9.291653e-01  -1.376245e-01   5.459560e-06
   2.719817e-06   6.015859e-07  -3.193186e-11  -9.062732e-01  -2.004551e-01   1.064005e-05
   2.637661e-06   7.871708e-07  -4.732107e-11  -8.788980e-01  -2.622940e-01   1.576791e-05
   2.541983e-06   9.687201e-07  -6.246768e-11  -8.470169e-01  -3.227883e-01   2.081492e-05
   2.432803e-06   1.145124e-06  -7.728250e-11  -8.106370e-01  -3.815681e-01   2.575139e-05
   2.310243e-06   1.315230e-06  -9.167225e-11  -7.697985e-01  -4.382492e-01   3.054621e-05
   2.174534e-06   1.477850e-06  -1.055403e-10  -7.245788e-01  -4.924361e-01   3.516719e-05
   2.026032e-06   1.631776e-06  -1.187874e-10  -6.750964e-01  -5.437260e-01   3.958128e-05
   1.865226e-06   1.775792e-06  -1.313131e-10  -6.215139e-01  -5.917137e-01   4.375498e-05
   1.692744e-06   1.908692e-06  -1.430168e-10  -5.640409e-01  -6.359974e-01   4.765478e-05
   1.509361e-06   2.029301e-06  -1.537996e-10  -5.029359e-01  -6.761857e-01   5.124772e-05
   1.316002e-06   2.136497e-06  -1.635658e-10  -4.385066e-01  -7.119046e-01   5.450193e-05
   1.113738e-06   2.229235e-06  -1.722250e-10  -3.711097e-01  -7.428058e-01   5.738730e-05
   9.037775e-07   2.306570e-06  -1.796944e-10  -3.011487e-01  -7.685746e-01   5.987615e-05
   6.874615e-07   2.367683e-06  -1.858999e-10  -2.290698e-01  -7.889382e-01   6.194392e-05
   4.662407e-07   2.411904e-06  -1.907792e-10  -1.553566e-01  -8.036730e-01   6.356974e-05
   2.416571e-07   2.438728e-06  -1.942824e-10  -8.052282e-02  -8.126114e-01   6.473705e-05
   1.531794e-08   2.447837e-06  -1.963743e-10  -5.104107e-03  -8.156464e-01   6.543408e-05
  -2.111329e-07   2.439102e-06  -1.970347e-10   7.035181e-02  -8.127358e-01   6.565413e-05
  -4.360453e-07   2.412594e-06  -1.962594e-10   1.452951e-01  -8.039033e-01   6.539580e-05
  -6.577939e-07   2.368582e-06  -1.940601e-10   2.191842e-01  -7.892379e-01   6.466298e-05
  -8.748078e-07   2.307521e-06  -1.904640e-10   2.914957e-01  -7.688917e-01   6.346472e-05
  -1.085598e-06   2.230043e-06  -1.855128e-10   3.617332e-01  -7.430752e-01   6.181494e-05
  -1.288780e-06   2.136938e-06  -1.792617e-10   4.294359e-01  -7.120514e-01   5.973197e-05
  -1.483095e-06   2.029129e-06  -1.717771e-10   4.941839e-01  -6.761285e-01   5.723804e-05
