Method       t0       tn       N         h
Verlet        0  1.0e+02  200000 5.000e-04

x  -  y  -  z  -  vx  -  vy  -  vz .........
  -3.252141e-07   2.012371e-06  -1.634706e-10  -1.075568e-05   6.673841e-07  -1.182306e-10  -7.933750e-01  -6.191579e-01   4.492441e-05   3.766614e+00  -4.978375e+00   4.222161e-04
  -8.737232e-07   1.967360e-06  -1.631557e-10  -1.099273e-05  -2.488759e-06   1.336600e-10  -5.701123e-01  -8.345012e-01   6.355043e-05   5.089321e+00  -3.569119e+00   3.170600e-04
  -1.410328e-06   1.761926e-06  -1.498935e-10  -1.027861e-05  -5.692758e-06   3.951104e-10  -2.927152e-01  -9.707028e-01   7.614991e-05   5.917064e+00  -1.838405e+00   1.831274e-04
  -1.887196e-06   1.400899e-06  -1.237841e-10  -8.618605e-06  -8.657653e-06   6.430567e-10   1.222810e-02  -1.015683e+00   8.159346e-05   6.184219e+00   5.164206e-02   3.303606e-05
  -2.258872e-06   9.032802e-07  -8.607922e-11  -6.101048e-06  -1.110777e-05   8.548421e-10   3.160444e-01  -9.657243e-01   7.941034e-05   5.872961e+00   1.930651e+00  -1.196469e-04
  -2.486275e-06   3.011270e-07  -3.911687e-11  -2.890578e-06  -1.279995e-05   1.009961e-09   5.903451e-01  -8.255954e-01   6.981258e-05   5.012217e+00   3.631378e+00  -2.613242e-04
  -2.540270e-06  -3.625497e-07   1.382600e-11   7.823572e-07  -1.354235e-05   1.091629e-09   8.093120e-01  -6.081297e-01   5.367500e-05   3.675413e+00   5.000170e+00  -3.792223e-04
  -2.404623e-06  -1.036780e-06   6.875609e-11   4.635534e-06  -1.321098e-05   1.088199e-09   9.518426e-01  -3.332875e-01   3.247275e-05   1.977037e+00   5.907385e+00  -4.622475e-04
  -2.078159e-06  -1.666399e-06   1.212528e-10   8.352887e-06  -1.176389e-05   9.944032e-10   1.003478e+00  -2.668532e-02   8.174931e-06   6.721808e-02   6.258260e+00  -5.018914e-04
  -1.575912e-06  -2.196437e-06   1.668139e-10   1.160693e-05  -9.251867e-06   8.123496e-10   9.579836e-01   2.824254e-01  -1.690819e-05  -1.876977e+00   6.003975e+00  -4.931711e-04
  -9.290365e-07  -2.576927e-06   2.012417e-10   1.408587e-05  -5.823827e-06   5.521149e-10   8.183874e-01   5.637115e-01  -4.032384e-05  -3.664796e+00   5.151502e+00  -4.354994e-04
  -1.832515e-07  -2.767789e-06   2.210443e-10   1.552455e-05  -1.724022e-06   2.317092e-10   5.972255e-01   7.887228e-01  -5.971319e-05  -5.110070e+00   3.769732e+00  -3.332862e-04
   6.043024e-07  -2.743299e-06   2.238137e-10   1.573648e-05   2.721737e-06  -1.238386e-10   3.157719e-01   9.340043e-01  -7.306583e-05  -6.053313e+00   1.988730e+00  -1.960118e-04
   1.369743e-06  -2.495564e-06   2.085322e-10   1.464215e-05   7.132663e-06  -4.844443e-10   2.131925e-03   9.839434e-01  -7.895968e-05  -6.384336e+00  -1.042949e-02  -3.754698e-05
   2.048313e-06  -2.036343e-06   1.757543e-10   1.228713e-05   1.111135e-05  -8.179371e-10  -3.117068e-01   9.328570e-01  -7.674629e-05  -6.060399e+00  -2.015724e+00   1.253479e-04
   2.580769e-06  -1.396753e-06   1.276213e-10   8.844221e-06   1.428891e-05  -1.093672e-09  -5.935107e-01   7.858763e-01  -6.664370e-05  -5.114844e+00  -3.811496e+00   2.751637e-04
   2.919407e-06  -6.247168e-07   6.769266e-11   4.596862e-06   1.636880e-05  -1.286142e-09  -8.145612e-01   5.583953e-01  -4.971481e-05  -3.653200e+00  -5.207547e+00   3.960002e-04
   3.032829e-06   2.195670e-07   6.113355e-13  -9.366875e-08   1.716032e-05  -1.377871e-09  -9.529124e-01   2.741552e-01  -2.773316e-05  -1.837410e+00  -6.063577e+00   4.756232e-04
   2.908788e-06   1.069422e-06  -6.834483e-11  -4.830456e-06   1.659574e-05  -1.361036e-09  -9.956430e-01  -3.766878e-02  -2.962688e-06   1.377778e-01  -6.304068e+00   5.068005e-04
   2.554882e-06   1.857903e-06  -1.337570e-10  -9.223718e-06   1.472972e-05  -1.237680e-09  -9.398518e-01  -3.458434e-01   2.210721e-05   2.070467e+00  -5.921925e+00   4.877490e-04
   1.997248e-06   2.523586e-06  -1.905382e-10  -1.292680e-05   1.172428e-05  -1.018724e-09  -7.924284e-01  -6.203817e-01   4.502833e-05   3.774240e+00  -4.972460e+00   4.217872e-04
