Method       t0       tn       N         h
 Euler        0        2    1000     0.002

x  -  y  -  z  -  vx  -  vy  -  vz .........
  -7.279016e-07  -2.896587e-06   2.281073e-10   1.860687e-05  -4.711683e-06   4.900341e-10   2.425449e-01   9.651751e-01  -7.600789e-05  -6.200015e+00   1.569985e+00  -1.632848e-04
  -6.906506e-07  -2.906020e-06   2.290884e-10   1.866524e-05  -4.479410e-06   4.717425e-10   2.301324e-01   9.683182e-01  -7.633479e-05  -6.219464e+00   1.492589e+00  -1.571898e-04
  -6.532827e-07  -2.914988e-06   2.300328e-10   1.872060e-05  -4.246455e-06   4.533781e-10   2.176811e-01   9.713064e-01  -7.664948e-05  -6.237913e+00   1.414966e+00  -1.510706e-04
  -6.158040e-07  -2.923489e-06   2.309405e-10   1.877295e-05  -4.012859e-06   4.349442e-10   2.051927e-01   9.741391e-01  -7.695193e-05  -6.255357e+00   1.337129e+00  -1.449282e-04
  -5.782206e-07  -2.931523e-06   2.318112e-10   1.882229e-05  -3.778664e-06   4.164439e-10   1.926695e-01   9.768161e-01  -7.724207e-05  -6.271794e+00   1.259093e+00  -1.387637e-04
  -5.405383e-07  -2.939088e-06   2.326449e-10   1.886859e-05  -3.543909e-06   3.978807e-10   1.801134e-01   9.793368e-01  -7.751988e-05  -6.287223e+00   1.180870e+00  -1.325783e-04
  -5.027633e-07  -2.946183e-06   2.334415e-10   1.891186e-05  -3.308639e-06   3.792577e-10   1.675263e-01   9.817009e-01  -7.778530e-05  -6.301641e+00   1.102475e+00  -1.263729e-04
  -4.649018e-07  -2.952807e-06   2.342008e-10   1.895209e-05  -3.072893e-06   3.605783e-10   1.549104e-01   9.839080e-01  -7.803830e-05  -6.315046e+00   1.023922e+00  -1.201487e-04
  -4.269597e-07  -2.958959e-06   2.349227e-10   1.898927e-05  -2.836714e-06   3.418459e-10   1.422677e-01   9.859579e-01  -7.827884e-05  -6.327436e+00   9.452245e-01  -1.139068e-04
  -3.889431e-07  -2.964638e-06   2.356070e-10   1.902341e-05  -2.600143e-06   3.230636e-10   1.296002e-01   9.878503e-01  -7.850688e-05  -6.338811e+00   8.663964e-01  -1.076484e-04
  -3.508582e-07  -2.969843e-06   2.362538e-10   1.905449e-05  -2.363222e-06   3.042350e-10   1.169098e-01   9.895848e-01  -7.872239e-05  -6.349168e+00   7.874519e-01  -1.013745e-04
  -3.127111e-07  -2.974575e-06   2.368629e-10   1.908252e-05  -2.125994e-06   2.853632e-10   1.041988e-01   9.911613e-01  -7.892534e-05  -6.358507e+00   7.084047e-01  -9.508620e-05
  -2.745078e-07  -2.978831e-06   2.374342e-10   1.910748e-05  -1.888499e-06   2.664518e-10   9.146905e-02   9.925795e-01  -7.911570e-05  -6.366826e+00   6.292690e-01  -8.878468e-05
  -2.362546e-07  -2.982612e-06   2.379676e-10   1.912939e-05  -1.650781e-06   2.475039e-10   7.872266e-02   9.938393e-01  -7.929345e-05  -6.374125e+00   5.500585e-01  -8.247105e-05
  -1.979575e-07  -2.985917e-06   2.384631e-10   1.914824e-05  -1.412881e-06   2.285230e-10   6.596164e-02   9.949405e-01  -7.945856e-05  -6.380405e+00   4.707875e-01  -7.614640e-05
  -1.596227e-07  -2.988745e-06   2.389206e-10   1.916402e-05  -1.174840e-06   2.095125e-10   5.318806e-02   9.958830e-01  -7.961100e-05  -6.385663e+00   3.914697e-01  -6.981188e-05
  -1.212563e-07  -2.991097e-06   2.393401e-10   1.917674e-05  -9.367013e-07   1.904756e-10   4.040395e-02   9.966668e-01  -7.975077e-05  -6.389901e+00   3.121193e-01  -6.346860e-05
  -8.286445e-08  -2.992972e-06   2.397214e-10   1.918639e-05  -6.985064e-07   1.714159e-10   2.761136e-02   9.972916e-01  -7.987783e-05  -6.393119e+00   2.327501e-01  -5.711767e-05
  -4.445326e-08  -2.994371e-06   2.400646e-10   1.919299e-05  -4.602971e-07   1.523366e-10   1.481232e-02   9.977576e-01  -7.999218e-05  -6.395316e+00   1.533761e-01  -5.076023e-05
  -6.028863e-09  -2.995292e-06   2.403696e-10   1.919652e-05  -2.221154e-07   1.332411e-10   2.008884e-03   9.980647e-01  -8.009380e-05  -6.396494e+00   7.401130e-02  -4.439740e-05
   3.240261e-08  -2.995737e-06   2.406363e-10   1.919700e-05   1.599714e-08   1.141327e-10  -1.079691e-02   9.982128e-01  -8.018269e-05  -6.396654e+00  -5.330425e-03  -3.803030e-05
   7.083505e-08  -2.995705e-06   2.408648e-10   1.919443e-05   2.539986e-07   9.501498e-11  -2.360302e-02   9.982022e-01  -8.025882e-05  -6.395796e+00  -8.463516e-02  -3.166005e-05
   1.092623e-07  -2.995196e-06   2.410550e-10   1.918880e-05   4.918475e-07   7.589113e-11  -3.640742e-02   9.980327e-01  -8.032221e-05  -6.393922e+00  -1.638890e-01  -2.528777e-05
   1.476784e-07  -2.994212e-06   2.412070e-10   1.918013e-05   7.295021e-07   5.676456e-11  -4.920807e-02   9.977046e-01  -8.037283e-05  -6.391034e+00  -2.430782e-01  -1.891458e-05
   1.860770e-07  -2.992751e-06   2.413206e-10   1.916842e-05   9.669211e-07   3.763862e-11  -6.200293e-02   9.972180e-01  -8.041070e-05  -6.387132e+00  -3.221888e-01  -1.254161e-05
   2.244522e-07  -2.990816e-06   2.413959e-10   1.915368e-05   1.204063e-06   1.851667e-11  -7.478998e-02   9.965729e-01  -8.043581e-05  -6.382219e+00  -4.012072e-01  -6.169960e-06
