Method       t0       tn       N         h
Verlet        0  2.0e+00    1000 2.002e-03

x  -  y  -  z  -  vx  -  vy  -  vz .........
   2.948029e-06   9.220088e-07  -5.627733e-11  -4.829226e-06   1.781988e-05  -1.459280e-09  -9.420381e-01  -3.396942e-01   2.160053e-05   2.031853e+00  -5.935555e+00   4.886108e-04
   2.938138e-06   9.576039e-07  -5.919371e-11  -5.039122e-06   1.775446e-05  -1.455291e-09  -9.378961e-01  -3.515504e-01   2.257702e-05   2.105807e+00  -5.908363e+00   4.868730e-04
   2.927828e-06   9.930653e-07  -6.210187e-11  -5.248040e-06   1.768660e-05  -1.451101e-09  -9.336064e-01  -3.633513e-01   2.354997e-05   2.179385e+00  -5.880257e+00   4.850595e-04
   2.917101e-06   1.028388e-06  -6.500141e-11  -5.455952e-06   1.761631e-05  -1.446709e-09  -9.291698e-01  -3.750950e-01   2.451920e-05   2.252575e+00  -5.851243e+00   4.831709e-04
   2.905959e-06   1.063567e-06  -6.789194e-11  -5.662832e-06   1.754361e-05  -1.442118e-09  -9.245871e-01  -3.867797e-01   2.548458e-05   2.325366e+00  -5.821327e+00   4.812074e-04
   2.894404e-06   1.098599e-06  -7.077305e-11  -5.868651e-06   1.746851e-05  -1.437328e-09  -9.198591e-01  -3.984036e-01   2.644596e-05   2.397747e+00  -5.790514e+00   4.791695e-04
   2.882438e-06   1.133477e-06  -7.364435e-11  -6.073384e-06   1.739103e-05  -1.432340e-09  -9.149865e-01  -4.099650e-01   2.740318e-05   2.469708e+00  -5.758811e+00   4.770576e-04
   2.870063e-06   1.168197e-06  -7.650544e-11  -6.277003e-06   1.731119e-05  -1.427156e-09  -9.099703e-01  -4.214619e-01   2.835610e-05   2.541238e+00  -5.726223e+00   4.748721e-04
   2.857282e-06   1.202755e-06  -7.935594e-11  -6.479484e-06   1.722901e-05  -1.421777e-09  -9.048114e-01  -4.328928e-01   2.930457e-05   2.612327e+00  -5.692756e+00   4.726134e-04
   2.844098e-06   1.237145e-06  -8.219544e-11  -6.680799e-06   1.714450e-05  -1.416204e-09  -8.995106e-01  -4.442558e-01   3.024845e-05   2.682963e+00  -5.658418e+00   4.702821e-04
   2.830511e-06   1.271364e-06  -8.502357e-11  -6.880923e-06   1.705767e-05  -1.410439e-09  -8.940688e-01  -4.555491e-01   3.118758e-05   2.753136e+00  -5.623213e+00   4.678784e-04
   2.816525e-06   1.305407e-06  -8.783995e-11  -7.079832e-06   1.696856e-05  -1.404482e-09  -8.884870e-01  -4.667711e-01   3.212183e-05   2.822837e+00  -5.587149e+00   4.654029e-04
   2.802143e-06   1.339268e-06  -9.064418e-11  -7.277499e-06   1.687716e-05  -1.398336e-09  -8.827661e-01  -4.779201e-01   3.305106e-05   2.892054e+00  -5.550233e+00   4.628561e-04
   2.787366e-06   1.372944e-06  -9.343589e-11  -7.473900e-06   1.678352e-05  -1.392000e-09  -8.769072e-01  -4.889943e-01   3.397511e-05   2.960778e+00  -5.512470e+00   4.602384e-04
   2.772198e-06   1.406430e-06  -9.621471e-11  -7.669011e-06   1.668763e-05  -1.385477e-09  -8.709112e-01  -4.999920e-01   3.489385e-05   3.028999e+00  -5.473868e+00   4.575503e-04
   2.756640e-06   1.439722e-06  -9.898026e-11  -7.862808e-06   1.658953e-05  -1.378769e-09  -8.647791e-01  -5.109117e-01   3.580714e-05   3.096707e+00  -5.434434e+00   4.547924e-04
   2.740696e-06   1.472814e-06  -1.017322e-10  -8.055265e-06   1.648922e-05  -1.371875e-09  -8.585120e-01  -5.217515e-01   3.671484e-05   3.163891e+00  -5.394175e+00   4.519650e-04
   2.724368e-06   1.505703e-06  -1.044701e-10  -8.246361e-06   1.638674e-05  -1.364799e-09  -8.521108e-01  -5.325100e-01   3.761681e-05   3.230543e+00  -5.353097e+00   4.490688e-04
   2.707660e-06   1.538385e-06  -1.071936e-10  -8.436071e-06   1.628209e-05  -1.357540e-09  -8.455768e-01  -5.431854e-01   3.851292e-05   3.296652e+00  -5.311209e+00   4.461043e-04
   2.690573e-06   1.570855e-06  -1.099024e-10  -8.624372e-06   1.617530e-05  -1.350101e-09  -8.389110e-01  -5.537761e-01   3.940302e-05   3.362209e+00  -5.268518e+00   4.430720e-04
   2.673111e-06   1.603108e-06  -1.125961e-10  -8.811243e-06   1.606639e-05  -1.342483e-09  -8.321146e-01  -5.642805e-01   4.028698e-05   3.427205e+00  -5.225030e+00   4.399724e-04
   2.655276e-06   1.635141e-06  -1.152743e-10  -8.996659e-06   1.595538e-05  -1.334688e-09  -8.251885e-01  -5.746971e-01   4.116467e-05   3.491630e+00  -5.180754e+00   4.368061e-04
   2.637072e-06   1.666950e-06  -1.179368e-10  -9.180599e-06   1.584229e-05  -1.326717e-09  -8.181341e-01  -5.850243e-01   4.203595e-05   3.555475e+00  -5.135698e+00   4.335737e-04
   2.618502e-06   1.698530e-06  -1.205830e-10  -9.363042e-06   1.572713e-05  -1.318572e-09  -8.109524e-01  -5.952605e-01   4.290070e-05   3.618731e+00  -5.089869e+00   4.302757e-04
   2.599568e-06   1.729877e-06  -1.232128e-10  -9.543965e-06   1.560994e-05  -1.310253e-09  -8.036446e-01  -6.054041e-01   4.375878e-05   3.681389e+00  -5.043274e+00   4.269127e-04
   2.580273e-06   1.760987e-06  -1.258257e-10  -9.723347e-06   1.549072e-05  -1.301763e-09  -7.962121e-01  -6.154538e-01   4.461006e-05   3.743440e+00  -4.995923e+00   4.234853e-04
   2.560622e-06   1.791856e-06  -1.284215e-10  -9.901167e-06   1.536951e-05  -1.293104e-09  -7.886559e-01  -6.254078e-01   4.545441e-05   3.804875e+00  -4.947823e+00   4.199940e-04
   2.540616e-06   1.822480e-06  -1.309997e-10  -1.007740e-05   1.524632e-05  -1.284276e-09  -7.809773e-01  -6.352649e-01   4.629172e-05   3.865687e+00  -4.898982e+00   4.164396e-04
   2.520259e-06   1.852855e-06  -1.335600e-10  -1.025204e-05   1.512117e-05  -1.275281e-09  -7.731777e-01  -6.450234e-01   4.712184e-05   3.925865e+00  -4.849408e+00   4.128225e-04
   2.499555e-06   1.882978e-06  -1.361022e-10  -1.042505e-05   1.499409e-05  -1.266122e-09  -7.652582e-01  -6.546819e-01   4.794466e-05   3.985402e+00  -4.799110e+00   4.091435e-04
   2.478506e-06   1.912844e-06  -1.386258e-10  -1.059642e-05   1.486510e-05  -1.256799e-09  -7.572201e-01  -6.642390e-01   4.876005e-05   4.044289e+00  -4.748096e+00   4.054031e-04
   2.457116e-06   1.942449e-06  -1.411306e-10  -1.076613e-05   1.473421e-05  -1.247314e-09  -7.490648e-01  -6.736933e-01   4.956790e-05   4.102519e+00  -4.696375e+00   4.016020e-04
   2.435388e-06   1.971791e-06  -1.436162e-10  -1.093415e-05   1.460146e-05  -1.237669e-09  -7.407936e-01  -6.830433e-01   5.036807e-05   4.160082e+00  -4.643955e+00   3.977408e-04
   2.413326e-06   2.000865e-06  -1.460824e-10  -1.110047e-05   1.446686e-05  -1.227866e-09  -7.324078e-01  -6.922877e-01   5.116045e-05   4.216972e+00  -4.590845e+00   3.938202e-04
   2.390933e-06   2.029667e-06  -1.485287e-10  -1.126508e-05   1.433043e-05  -1.217906e-09  -7.239088e-01  -7.014251e-01   5.194493e-05   4.273179e+00  -4.537054e+00   3.898408e-04
   2.368213e-06   2.058194e-06  -1.509549e-10  -1.142795e-05   1.419221e-05  -1.207791e-09  -7.152980e-01  -7.104541e-01   5.272138e-05   4.328697e+00  -4.482590e+00   3.858032e-04
   2.345168e-06   2.086442e-06  -1.533607e-10  -1.158906e-05   1.405220e-05  -1.197523e-09  -7.065767e-01  -7.193734e-01   5.348968e-05   4.383518e+00  -4.427463e+00   3.817082e-04
   2.321803e-06   2.114408e-06  -1.557457e-10  -1.174839e-05   1.391044e-05  -1.187103e-09  -6.977464e-01  -7.281817e-01   5.424974e-05   4.437634e+00  -4.371681e+00   3.775565e-04
   2.298121e-06   2.142088e-06  -1.581098e-10  -1.190594e-05   1.376694e-05  -1.176533e-09  -6.888084e-01  -7.368776e-01   5.500142e-05   4.491038e+00  -4.315253e+00   3.733486e-04
   2.274126e-06   2.169479e-06  -1.604525e-10  -1.206168e-05   1.362174e-05  -1.165815e-09  -6.797642e-01  -7.454600e-01   5.574463e-05   4.543723e+00  -4.258190e+00   3.690854e-04
   2.249822e-06   2.196577e-06  -1.627735e-10  -1.221559e-05   1.347484e-05  -1.154950e-09  -6.706153e-01  -7.539274e-01   5.647924e-05   4.595681e+00  -4.200499e+00   3.647674e-04
   2.225211e-06   2.223380e-06  -1.650727e-10  -1.236766e-05   1.332629e-05  -1.143941e-09  -6.613631e-01  -7.622788e-01   5.720516e-05   4.646905e+00  -4.142190e+00   3.603954e-04
   2.200298e-06   2.249883e-06  -1.673496e-10  -1.251788e-05   1.317609e-05  -1.132789e-09  -6.520091e-01  -7.705128e-01   5.792227e-05   4.697389e+00  -4.083272e+00   3.559701e-04
   2.175087e-06   2.276084e-06  -1.696041e-10  -1.266622e-05   1.302428e-05  -1.121496e-09  -6.425547e-01  -7.786282e-01   5.863046e-05   4.747125e+00  -4.023756e+00   3.514923e-04
   2.149581e-06   2.301978e-06  -1.718358e-10  -1.281267e-05   1.287087e-05  -1.110064e-09  -6.330016e-01  -7.866239e-01   5.932964e-05   4.796107e+00  -3.963649e+00   3.469626e-04
   2.123784e-06   2.327565e-06  -1.740445e-10  -1.295722e-05   1.271589e-05  -1.098495e-09  -6.233511e-01  -7.944987e-01   6.001970e-05   4.844328e+00  -3.902963e+00   3.423817e-04
   2.097700e-06   2.352839e-06  -1.762298e-10  -1.309984e-05   1.255937e-05  -1.086790e-09  -6.136049e-01  -8.022514e-01   6.070054e-05   4.891783e+00  -3.841706e+00   3.377505e-04
   2.071332e-06   2.377798e-06  -1.783916e-10  -1.324053e-05   1.240133e-05  -1.074951e-09  -6.037644e-01  -8.098809e-01   6.137206e-05   4.938463e+00  -3.779888e+00   3.330696e-04
   2.044686e-06   2.402439e-06  -1.805295e-10  -1.337928e-05   1.224179e-05  -1.062980e-09  -5.938312e-01  -8.173861e-01   6.203415e-05   4.984364e+00  -3.717519e+00   3.283397e-04
   2.017764e-06   2.426758e-06  -1.826433e-10  -1.351605e-05   1.208077e-05  -1.050879e-09  -5.838070e-01  -8.247659e-01   6.268673e-05   5.029479e+00  -3.654609e+00   3.235617e-04
   1.990570e-06   2.450754e-06  -1.847328e-10  -1.365086e-05   1.191831e-05  -1.038650e-09  -5.736932e-01  -8.320191e-01   6.332969e-05   5.073802e+00  -3.591167e+00   3.187363e-04
   1.963109e-06   2.474424e-06  -1.867976e-10  -1.378367e-05   1.175442e-05  -1.026295e-09  -5.634915e-01  -8.391449e-01   6.396295e-05   5.117328e+00  -3.527204e+00   3.138642e-04
   1.935385e-06   2.497763e-06  -1.888375e-10  -1.391447e-05   1.158913e-05  -1.013815e-09  -5.532034e-01  -8.461421e-01   6.458641e-05   5.160050e+00  -3.462729e+00   3.089462e-04
   1.907401e-06   2.520770e-06  -1.908523e-10  -1.404326e-05   1.142247e-05  -1.001213e-09  -5.428306e-01  -8.530097e-01   6.519997e-05   5.201963e+00  -3.397752e+00   3.039831e-04
   1.879161e-06   2.543442e-06  -1.928418e-10  -1.417002e-05   1.125446e-05  -9.884897e-10  -5.323747e-01  -8.597467e-01   6.580356e-05   5.243062e+00  -3.332284e+00   2.989756e-04
   1.850671e-06   2.565776e-06  -1.948056e-10  -1.429474e-05   1.108512e-05  -9.756480e-10  -5.218374e-01  -8.663522e-01   6.639707e-05   5.283341e+00  -3.266334e+00   2.939246e-04
   1.821933e-06   2.587769e-06  -1.967437e-10  -1.441740e-05   1.091447e-05  -9.626895e-10  -5.112202e-01  -8.728251e-01   6.698043e-05   5.322795e+00  -3.199913e+00   2.888307e-04
   1.792952e-06   2.609420e-06  -1.986556e-10  -1.453800e-05   1.074255e-05  -9.496161e-10  -5.005249e-01  -8.791646e-01   6.755355e-05   5.361418e+00  -3.133031e+00   2.836949e-04
   1.763732e-06   2.630725e-06  -2.005412e-10  -1.465651e-05   1.056938e-05  -9.364298e-10  -4.897530e-01  -8.853698e-01   6.811635e-05   5.399206e+00  -3.065698e+00   2.785179e-04
   1.734277e-06   2.651682e-06  -2.024004e-10  -1.477294e-05   1.039499e-05  -9.231324e-10  -4.789064e-01  -8.914397e-01   6.866874e-05   5.436154e+00  -2.997924e+00   2.733004e-04
   1.704592e-06   2.672289e-06  -2.042327e-10  -1.488727e-05   1.021939e-05  -9.097260e-10  -4.679867e-01  -8.973735e-01   6.921064e-05   5.472258e+00  -2.929720e+00   2.680434e-04
   1.674681e-06   2.692542e-06  -2.060382e-10  -1.499949e-05   1.004261e-05  -8.962124e-10  -4.569955e-01  -9.031703e-01   6.974199e-05   5.507511e+00  -2.861097e+00   2.627475e-04
   1.644547e-06   2.712441e-06  -2.078164e-10  -1.510958e-05   9.864684e-06  -8.825937e-10  -4.459346e-01  -9.088293e-01   7.026269e-05   5.541911e+00  -2.792064e+00   2.574136e-04
   1.614195e-06   2.731982e-06  -2.095673e-10  -1.521755e-05   9.685630e-06  -8.688718e-10  -4.348056e-01  -9.143497e-01   7.077267e-05   5.575453e+00  -2.722632e+00   2.520426e-04
   1.583630e-06   2.751163e-06  -2.112906e-10  -1.532337e-05   9.505476e-06  -8.550486e-10  -4.236104e-01  -9.197308e-01   7.127187e-05   5.608131e+00  -2.652811e+00   2.466352e-04
   1.552856e-06   2.769983e-06  -2.129861e-10  -1.542704e-05   9.324246e-06  -8.411261e-10  -4.123507e-01  -9.249716e-01   7.176020e-05   5.639943e+00  -2.582612e+00   2.411922e-04
   1.521877e-06   2.788439e-06  -2.146536e-10  -1.552856e-05   9.141965e-06  -8.271064e-10  -4.010281e-01  -9.300715e-01   7.223760e-05   5.670884e+00  -2.512047e+00   2.357145e-04
   1.490697e-06   2.806529e-06  -2.162930e-10  -1.562790e-05   8.958660e-06  -8.129914e-10  -3.896444e-01  -9.350298e-01   7.270400e-05   5.700951e+00  -2.441124e+00   2.302030e-04
   1.459321e-06   2.824250e-06  -2.179040e-10  -1.572506e-05   8.774355e-06  -7.987830e-10  -3.782014e-01  -9.398458e-01   7.315933e-05   5.730138e+00  -2.369855e+00   2.246583e-04
   1.427753e-06   2.841602e-06  -2.194864e-10  -1.582004e-05   8.589077e-06  -7.844834e-10  -3.667009e-01  -9.445188e-01   7.360353e-05   5.758444e+00  -2.298251e+00   2.190814e-04
   1.395998e-06   2.858582e-06  -2.210402e-10  -1.591283e-05   8.402850e-06  -7.700944e-10  -3.551446e-01  -9.490480e-01   7.403654e-05   5.785864e+00  -2.226321e+00   2.134732e-04
   1.364059e-06   2.875188e-06  -2.225650e-10  -1.600341e-05   8.215700e-06  -7.556181e-10  -3.435343e-01  -9.534330e-01   7.445828e-05   5.812396e+00  -2.154078e+00   2.078344e-04
   1.331942e-06   2.891418e-06  -2.240608e-10  -1.609178e-05   8.027652e-06  -7.410565e-10  -3.318718e-01  -9.576730e-01   7.486871e-05   5.838035e+00  -2.081532e+00   2.021658e-04
   1.299650e-06   2.907271e-06  -2.255273e-10  -1.617794e-05   7.838733e-06  -7.264117e-10  -3.201588e-01  -9.617674e-01   7.526775e-05   5.862778e+00  -2.008692e+00   1.964684e-04
   1.267189e-06   2.922745e-06  -2.269644e-10  -1.626187e-05   7.648968e-06  -7.116855e-10  -3.083972e-01  -9.657158e-01   7.565537e-05   5.886623e+00  -1.935572e+00   1.907430e-04
   1.234562e-06   2.937838e-06  -2.283720e-10  -1.634357e-05   7.458382e-06  -6.968801e-10  -2.965887e-01  -9.695175e-01   7.603149e-05   5.909566e+00  -1.862180e+00   1.849905e-04
   1.201775e-06   2.952549e-06  -2.297498e-10  -1.642304e-05   7.267002e-06  -6.819974e-10  -2.847352e-01  -9.731719e-01   7.639607e-05   5.931606e+00  -1.788528e+00   1.792116e-04
   1.168831e-06   2.966876e-06  -2.310978e-10  -1.650026e-05   7.074852e-06  -6.670395e-10  -2.728385e-01  -9.766787e-01   7.674905e-05   5.952739e+00  -1.714627e+00   1.734072e-04
   1.135736e-06   2.980817e-06  -2.324157e-10  -1.657523e-05   6.881959e-06  -6.520084e-10  -2.609005e-01  -9.800373e-01   7.709039e-05   5.972962e+00  -1.640487e+00   1.675783e-04
   1.102493e-06   2.994372e-06  -2.337035e-10  -1.664794e-05   6.688348e-06  -6.369061e-10  -2.489228e-01  -9.832472e-01   7.742004e-05   5.992274e+00  -1.566120e+00   1.617256e-04
   1.069107e-06   3.007538e-06  -2.349610e-10  -1.671840e-05   6.494045e-06  -6.217347e-10  -2.369074e-01  -9.863081e-01   7.773794e-05   6.010671e+00  -1.491537e+00   1.558501e-04
   1.035583e-06   3.020315e-06  -2.361880e-10  -1.678659e-05   6.299076e-06  -6.064963e-10  -2.248560e-01  -9.892194e-01   7.804406e-05   6.028152e+00  -1.416748e+00   1.499525e-04
   1.001925e-06   3.032701e-06  -2.373844e-10  -1.685251e-05   6.103467e-06  -5.911927e-10  -2.127706e-01  -9.919807e-01   7.833835e-05   6.044716e+00  -1.341765e+00   1.440338e-04
   9.681375e-07   3.044694e-06  -2.385502e-10  -1.691615e-05   5.907242e-06  -5.758261e-10  -2.006530e-01  -9.945918e-01   7.862077e-05   6.060359e+00  -1.266597e+00   1.380949e-04
   9.342257e-07   3.056295e-06  -2.396851e-10  -1.697752e-05   5.710428e-06  -5.603986e-10  -1.885049e-01  -9.970522e-01   7.889129e-05   6.075080e+00  -1.191257e+00   1.321365e-04
   9.001938e-07   3.067500e-06  -2.407891e-10  -1.703660e-05   5.513051e-06  -5.449121e-10  -1.763283e-01  -9.993616e-01   7.914985e-05   6.088877e+00  -1.115756e+00   1.261596e-04
   8.660465e-07   3.078310e-06  -2.418621e-10  -1.709340e-05   5.315137e-06  -5.293687e-10  -1.641250e-01  -1.001520e+00   7.939643e-05   6.101750e+00  -1.040103e+00   1.201651e-04
   8.317882e-07   3.088724e-06  -2.429038e-10  -1.714791e-05   5.116710e-06  -5.137704e-10  -1.518969e-01  -1.003526e+00   7.963099e-05   6.113696e+00  -9.643115e-01   1.141537e-04
   7.974235e-07   3.098740e-06  -2.439143e-10  -1.720012e-05   4.917797e-06  -4.981194e-10  -1.396458e-01  -1.005381e+00   7.985350e-05   6.124714e+00  -8.883909e-01   1.081265e-04
   7.629571e-07   3.108357e-06  -2.448934e-10  -1.725003e-05   4.718424e-06  -4.824175e-10  -1.273735e-01  -1.007083e+00   8.006393e-05   6.134803e+00  -8.123526e-01   1.020842e-04
   7.283936e-07   3.117574e-06  -2.458410e-10  -1.729765e-05   4.518616e-06  -4.666669e-10  -1.150820e-01  -1.008633e+00   8.026225e-05   6.143962e+00  -7.362077e-01   9.602781e-05
   6.937376e-07   3.126392e-06  -2.467571e-10  -1.734297e-05   4.318398e-06  -4.508697e-10  -1.027731e-01  -1.010031e+00   8.044843e-05   6.152190e+00  -6.599672e-01   8.995812e-05
   6.589936e-07   3.134808e-06  -2.476415e-10  -1.738598e-05   4.117797e-06  -4.350278e-10  -9.044860e-02  -1.011276e+00   8.062244e-05   6.159486e+00  -5.836422e-01   8.387605e-05
   6.241663e-07   3.142822e-06  -2.484941e-10  -1.742668e-05   3.916838e-06  -4.191433e-10  -7.811046e-02  -1.012368e+00   8.078427e-05   6.165850e+00  -5.072437e-01   7.778247e-05
   5.892604e-07   3.150434e-06  -2.493149e-10  -1.746508e-05   3.715547e-06  -4.032183e-10  -6.576051e-02  -1.013307e+00   8.093388e-05   6.171280e+00  -4.307827e-01   7.167827e-05
   5.542803e-07   3.157643e-06  -2.501038e-10  -1.750117e-05   3.513949e-06  -3.872548e-10  -5.340063e-02  -1.014093e+00   8.107127e-05   6.175777e+00  -3.542703e-01   6.556433e-05
   5.192308e-07   3.164448e-06  -2.508607e-10  -1.753495e-05   3.312070e-06  -3.712548e-10  -4.103268e-02  -1.014725e+00   8.119640e-05   6.179341e+00  -2.777175e-01   5.944153e-05
   4.841165e-07   3.170849e-06  -2.515856e-10  -1.756642e-05   3.109935e-06  -3.552205e-10  -2.865852e-02  -1.015205e+00   8.130927e-05   6.181970e+00  -2.011353e-01   5.331076e-05
   4.489420e-07   3.176845e-06  -2.522783e-10  -1.759558e-05   2.907571e-06  -3.391537e-10  -1.628004e-02  -1.015531e+00   8.140986e-05   6.183665e+00  -1.245348e-01   4.717291e-05
   4.137119e-07   3.182436e-06  -2.529388e-10  -1.762243e-05   2.705001e-06  -3.230567e-10  -3.899103e-03  -1.015703e+00   8.149815e-05   6.184426e+00  -4.792704e-02   4.102885e-05
   3.784309e-07   3.187621e-06  -2.535671e-10  -1.764696e-05   2.502253e-06  -3.069314e-10   8.482425e-03  -1.015723e+00   8.157414e-05   6.184254e+00   2.867704e-02   3.487947e-05
   3.431036e-07   3.192400e-06  -2.541631e-10  -1.766919e-05   2.299350e-06  -2.907798e-10   2.086267e-02  -1.015589e+00   8.163781e-05   6.183147e+00   1.052664e-01   2.872567e-05
   3.077346e-07   3.196774e-06  -2.547268e-10  -1.768910e-05   2.096320e-06  -2.746040e-10   3.323977e-02  -1.015301e+00   8.168915e-05   6.181108e+00   1.818300e-01   2.256831e-05
   2.723285e-07   3.200741e-06  -2.552580e-10  -1.770670e-05   1.893186e-06  -2.584061e-10   4.561185e-02  -1.014861e+00   8.172817e-05   6.178135e+00   2.583569e-01   1.640830e-05
   2.368900e-07   3.204301e-06  -2.557568e-10  -1.772200e-05   1.689974e-06  -2.421880e-10   5.797705e-02  -1.014267e+00   8.175485e-05   6.174231e+00   3.348361e-01   1.024652e-05
   2.014236e-07   3.207455e-06  -2.562232e-10  -1.773498e-05   1.486710e-06  -2.259518e-10   7.033350e-02  -1.013520e+00   8.176920e-05   6.169396e+00   4.112565e-01   4.083847e-06
   1.659341e-07   3.210201e-06  -2.566570e-10  -1.774566e-05   1.283418e-06  -2.096996e-10   8.267933e-02  -1.012620e+00   8.177121e-05   6.163630e+00   4.876074e-01  -2.078829e-06
   1.304259e-07   3.212542e-06  -2.570583e-10  -1.775403e-05   1.080125e-06  -1.934334e-10   9.501270e-02  -1.011568e+00   8.176087e-05   6.156934e+00   5.638776e-01  -8.240623e-06
   9.490384e-08   3.214475e-06  -2.574271e-10  -1.776010e-05   8.768539e-07  -1.771551e-10   1.073317e-01  -1.010362e+00   8.173821e-05   6.149311e+00   6.400563e-01  -1.440065e-05
   5.937237e-08   3.216002e-06  -2.577632e-10  -1.776387e-05   6.736311e-07  -1.608668e-10   1.196346e-01  -1.009005e+00   8.170321e-05   6.140760e+00   7.161325e-01  -2.055803e-05
   2.383615e-08   3.217122e-06  -2.580668e-10  -1.776534e-05   4.704814e-07  -1.445706e-10   1.319194e-01  -1.007495e+00   8.165590e-05   6.131284e+00   7.920954e-01  -2.671187e-05
  -1.170025e-08   3.217836e-06  -2.583378e-10  -1.776451e-05   2.674295e-07  -1.282685e-10   1.441842e-01  -1.005833e+00   8.159626e-05   6.120884e+00   8.679340e-01  -3.286130e-05
  -4.723221e-08   3.218144e-06  -2.585761e-10  -1.776140e-05   6.450056e-08  -1.119624e-10   1.564274e-01  -1.004020e+00   8.152432e-05   6.109561e+00   9.436375e-01  -3.900544e-05
  -8.275516e-08   3.218046e-06  -2.587818e-10  -1.775599e-05  -1.382807e-07  -9.565441e-11   1.686470e-01  -1.002055e+00   8.144008e-05   6.097317e+00   1.019195e+00  -4.514339e-05
  -1.182645e-07   3.217542e-06  -2.589549e-10  -1.774829e-05  -3.408895e-07  -7.934652e-11   1.808411e-01  -9.999389e-01   8.134356e-05   6.084155e+00   1.094596e+00  -5.127429e-05
  -1.537557e-07   3.216633e-06  -2.590953e-10  -1.773831e-05  -5.433011e-07  -6.304072e-11   1.930079e-01  -9.976721e-01   8.123478e-05   6.070075e+00   1.169829e+00  -5.739725e-05
  -1.892242e-07   3.215320e-06  -2.592031e-10  -1.772605e-05  -7.454908e-07  -4.673904e-11   2.051457e-01  -9.952549e-01   8.111375e-05   6.055080e+00   1.244884e+00  -6.351140e-05
  -2.246654e-07   3.213602e-06  -2.592783e-10  -1.771152e-05  -9.474340e-07  -3.044345e-11   2.172525e-01  -9.926876e-01   8.098048e-05   6.039173e+00   1.319750e+00  -6.961585e-05
  -2.600747e-07   3.211481e-06  -2.593210e-10  -1.769472e-05  -1.149106e-06  -1.415597e-11   2.293266e-01  -9.899706e-01   8.083500e-05   6.022355e+00   1.394416e+00  -7.570974e-05
  -2.954477e-07   3.208956e-06  -2.593310e-10  -1.767565e-05  -1.350483e-06   2.121421e-12   2.413660e-01  -9.871043e-01   8.067734e-05   6.004629e+00   1.468871e+00  -8.179219e-05
  -3.307797e-07   3.206029e-06  -2.593085e-10  -1.765432e-05  -1.551540e-06   1.838673e-11   2.533691e-01  -9.840892e-01   8.050751e-05   5.985998e+00   1.543105e+00  -8.786233e-05
  -3.660664e-07   3.202700e-06  -2.592535e-10  -1.763073e-05  -1.752252e-06   3.463799e-11   2.653340e-01  -9.809257e-01   8.032554e-05   5.966463e+00   1.617107e+00  -9.391929e-05
  -4.013031e-07   3.198970e-06  -2.591660e-10  -1.760489e-05  -1.952597e-06   5.087320e-11   2.772589e-01  -9.776143e-01   8.013145e-05   5.946029e+00   1.690867e+00  -9.996220e-05
  -4.364854e-07   3.194840e-06  -2.590460e-10  -1.757681e-05  -2.152548e-06   6.709039e-11   2.891419e-01  -9.741555e-01   7.992529e-05   5.924697e+00   1.764374e+00  -1.059902e-04
  -4.716088e-07   3.190310e-06  -2.588936e-10  -1.754649e-05  -2.352083e-06   8.328760e-11   3.009814e-01  -9.705497e-01   7.970707e-05   5.902472e+00   1.837617e+00  -1.120024e-04
  -5.066688e-07   3.185382e-06  -2.587088e-10  -1.751393e-05  -2.551177e-06   9.946287e-11   3.127754e-01  -9.667976e-01   7.947683e-05   5.879355e+00   1.910586e+00  -1.179979e-04
  -5.416609e-07   3.180056e-06  -2.584917e-10  -1.747914e-05  -2.749806e-06   1.156142e-10   3.245223e-01  -9.628997e-01   7.923460e-05   5.855350e+00   1.983270e+00  -1.239760e-04
  -5.765807e-07   3.174332e-06  -2.582423e-10  -1.744214e-05  -2.947947e-06   1.317397e-10   3.362203e-01  -9.588566e-01   7.898043e-05   5.830461e+00   2.055659e+00  -1.299357e-04
  -6.114238e-07   3.168214e-06  -2.579607e-10  -1.740292e-05  -3.145575e-06   1.478374e-10   3.478675e-01  -9.546689e-01   7.871434e-05   5.804692e+00   2.127743e+00  -1.358761e-04
  -6.461858e-07   3.161700e-06  -2.576469e-10  -1.736149e-05  -3.342667e-06   1.639053e-10   3.594623e-01  -9.503371e-01   7.843638e-05   5.778044e+00   2.199511e+00  -1.417965e-04
  -6.808622e-07   3.154793e-06  -2.573010e-10  -1.731787e-05  -3.539199e-06   1.799415e-10   3.710028e-01  -9.458620e-01   7.814659e-05   5.750523e+00   2.270952e+00  -1.476959e-04
  -7.154486e-07   3.147493e-06  -2.569231e-10  -1.727205e-05  -3.735148e-06   1.959441e-10   3.824874e-01  -9.412442e-01   7.784501e-05   5.722132e+00   2.342057e+00  -1.535736e-04
  -7.499407e-07   3.139803e-06  -2.565132e-10  -1.722404e-05  -3.930491e-06   2.119112e-10   3.939143e-01  -9.364844e-01   7.753168e-05   5.692875e+00   2.412815e+00  -1.594286e-04
  -7.843340e-07   3.131722e-06  -2.560714e-10  -1.717386e-05  -4.125203e-06   2.278407e-10   4.052817e-01  -9.315833e-01   7.720665e-05   5.662756e+00   2.483216e+00  -1.652602e-04
  -8.186244e-07   3.123252e-06  -2.555978e-10  -1.712151e-05  -4.319262e-06   2.437309e-10   4.165880e-01  -9.265416e-01   7.686998e-05   5.631780e+00   2.553250e+00  -1.710674e-04
