Method       t0       tn       N         h
 Euler        0        1    1000     0.001

x  -  y  -  z  .........
   2.732081e-08  -2.933588e-06   2.356176e-10  -9.103597e-03   9.775042e-01  -7.851041e-05
   4.662176e-08  -2.933126e-06   2.356966e-10  -1.553489e-02   9.773503e-01  -7.853672e-05
   6.592071e-08  -2.932539e-06   2.357655e-10  -2.196551e-02   9.771545e-01  -7.855967e-05
   8.521684e-08  -2.931825e-06   2.358242e-10  -2.839520e-02   9.769168e-01  -7.857925e-05
   1.045093e-07  -2.930987e-06   2.358729e-10  -3.482366e-02   9.766372e-01  -7.859546e-05
   1.237973e-07  -2.930022e-06   2.359114e-10  -4.125064e-02   9.763158e-01  -7.860830e-05
   1.430800e-07  -2.928932e-06   2.359398e-10  -4.767584e-02   9.759525e-01  -7.861777e-05
   1.623565e-07  -2.927716e-06   2.359581e-10  -5.409900e-02   9.755473e-01  -7.862387e-05
   1.816261e-07  -2.926374e-06   2.359663e-10  -6.051984e-02   9.751003e-01  -7.862659e-05
   2.008879e-07  -2.924907e-06   2.359644e-10  -6.693808e-02   9.746115e-01  -7.862595e-05
   2.201411e-07  -2.923314e-06   2.359523e-10  -7.335345e-02   9.740807e-01  -7.862192e-05
   2.393848e-07  -2.921596e-06   2.359301e-10  -7.976567e-02   9.735082e-01  -7.861452e-05
   2.586182e-07  -2.919752e-06   2.358977e-10  -8.617446e-02   9.728939e-01  -7.860374e-05
   2.778405e-07  -2.917783e-06   2.358553e-10  -9.257955e-02   9.722377e-01  -7.858959e-05
   2.970509e-07  -2.915689e-06   2.358026e-10  -9.898066e-02   9.715398e-01  -7.857206e-05
   3.162485e-07  -2.913469e-06   2.357399e-10  -1.053775e-01   9.708001e-01  -7.855115e-05
   3.354326e-07  -2.911124e-06   2.356670e-10  -1.117699e-01   9.700187e-01  -7.852687e-05
   3.546021e-07  -2.908653e-06   2.355840e-10  -1.181574e-01   9.691956e-01  -7.849921e-05
   3.737565e-07  -2.906058e-06   2.354909e-10  -1.245398e-01   9.683308e-01  -7.846817e-05
   3.928948e-07  -2.903338e-06   2.353876e-10  -1.309169e-01   9.674243e-01  -7.843375e-05
   4.120161e-07  -2.900492e-06   2.352742e-10  -1.372883e-01   9.664763e-01  -7.839597e-05
   4.311197e-07  -2.897522e-06   2.351506e-10  -1.436539e-01   9.654866e-01  -7.835480e-05
   4.502048e-07  -2.894427e-06   2.350170e-10  -1.500132e-01   9.644553e-01  -7.831027e-05
   4.692705e-07  -2.891208e-06   2.348732e-10  -1.563661e-01   9.633825e-01  -7.826236e-05
   4.883159e-07  -2.887864e-06   2.347193e-10  -1.627123e-01   9.622683e-01  -7.821108e-05
   5.073404e-07  -2.884395e-06   2.345553e-10  -1.690514e-01   9.611125e-01  -7.815643e-05
   5.263430e-07  -2.880803e-06   2.343812e-10  -1.753833e-01   9.599154e-01  -7.809842e-05
   5.453228e-07  -2.877086e-06   2.341970e-10  -1.817076e-01   9.586769e-01  -7.803704e-05
   5.642792e-07  -2.873245e-06   2.340027e-10  -1.880241e-01   9.573971e-01  -7.797229e-05
   5.832113e-07  -2.869280e-06   2.337983e-10  -1.943325e-01   9.560759e-01  -7.790419e-05
   6.021182e-07  -2.865191e-06   2.335838e-10  -2.006325e-01   9.547136e-01  -7.783272e-05
   6.209991e-07  -2.860979e-06   2.333593e-10  -2.069238e-01   9.533101e-01  -7.775790e-05
   6.398532e-07  -2.856644e-06   2.331246e-10  -2.132062e-01   9.518654e-01  -7.767972e-05
   6.586798e-07  -2.852185e-06   2.328800e-10  -2.194794e-01   9.503797e-01  -7.759819e-05
   6.774779e-07  -2.847603e-06   2.326252e-10  -2.257431e-01   9.488529e-01  -7.751331e-05
   6.962467e-07  -2.842898e-06   2.323604e-10  -2.319971e-01   9.472852e-01  -7.742508e-05
   7.149855e-07  -2.838071e-06   2.320856e-10  -2.382411e-01   9.456766e-01  -7.733351e-05
   7.336934e-07  -2.833120e-06   2.318008e-10  -2.444748e-01   9.440271e-01  -7.723860e-05
   7.523696e-07  -2.828048e-06   2.315060e-10  -2.506979e-01   9.423369e-01  -7.714036e-05
   7.710133e-07  -2.822853e-06   2.312011e-10  -2.569102e-01   9.406060e-01  -7.703878e-05
   7.896237e-07  -2.817536e-06   2.308863e-10  -2.631114e-01   9.388344e-01  -7.693387e-05
   8.082000e-07  -2.812098e-06   2.305615e-10  -2.693012e-01   9.370222e-01  -7.682564e-05
   8.267413e-07  -2.806538e-06   2.302267e-10  -2.754794e-01   9.351695e-01  -7.671408e-05
   8.452469e-07  -2.800856e-06   2.298819e-10  -2.816456e-01   9.332764e-01  -7.659921e-05
   8.637159e-07  -2.795054e-06   2.295273e-10  -2.877997e-01   9.313429e-01  -7.648103e-05
   8.821475e-07  -2.789130e-06   2.291627e-10  -2.939414e-01   9.293692e-01  -7.635954e-05
   9.005410e-07  -2.783086e-06   2.287881e-10  -3.000703e-01   9.273552e-01  -7.623474e-05
   9.188956e-07  -2.776922e-06   2.284037e-10  -3.061862e-01   9.253011e-01  -7.610665e-05
   9.372103e-07  -2.770637e-06   2.280094e-10  -3.122889e-01   9.232070e-01  -7.597526e-05
   9.554845e-07  -2.764232e-06   2.276052e-10  -3.183781e-01   9.210729e-01  -7.584059e-05
   9.737174e-07  -2.757708e-06   2.271912e-10  -3.244534e-01   9.188989e-01  -7.570263e-05
   9.919080e-07  -2.751064e-06   2.267673e-10  -3.305148e-01   9.166851e-01  -7.556139e-05
   1.010056e-06  -2.744301e-06   2.263336e-10  -3.365618e-01   9.144317e-01  -7.541688e-05
   1.028160e-06  -2.737420e-06   2.258901e-10  -3.425942e-01   9.121386e-01  -7.526910e-05
   1.046219e-06  -2.730419e-06   2.254369e-10  -3.486118e-01   9.098060e-01  -7.511807e-05
   1.064233e-06  -2.723301e-06   2.249738e-10  -3.546143e-01   9.074340e-01  -7.496377e-05
   1.082201e-06  -2.716064e-06   2.245010e-10  -3.606014e-01   9.050227e-01  -7.480623e-05
   1.100122e-06  -2.708710e-06   2.240185e-10  -3.665729e-01   9.025721e-01  -7.464545e-05
   1.117996e-06  -2.701238e-06   2.235263e-10  -3.725285e-01   9.000824e-01  -7.448143e-05
   1.135821e-06  -2.693649e-06   2.230243e-10  -3.784680e-01   8.975537e-01  -7.431418e-05
   1.153596e-06  -2.685943e-06   2.225127e-10  -3.843910e-01   8.949860e-01  -7.414371e-05
   1.171322e-06  -2.678121e-06   2.219915e-10  -3.902974e-01   8.923796e-01  -7.397003e-05
   1.188997e-06  -2.670182e-06   2.214606e-10  -3.961868e-01   8.897344e-01  -7.379313e-05
