Method       t0       tn       N         h
 Euler        0    1e+02  200000    0.0005

x  -  y  -  z  -  vx  -  vy  -  vz .........
  -3.533639e-06   6.559448e-07  -7.389196e-11  -2.819842e-06  -1.691464e-05   1.340636e-09   1.177448e+00  -2.185681e-01   2.462162e-05   9.396027e-01   5.636145e+00  -4.467147e-04
  -3.572845e-06  -2.005546e-07  -5.383996e-12   1.309591e-06  -1.718319e-05   1.387017e-09   1.190512e+00   6.682701e-02   1.794007e-06  -4.363703e-01   5.725630e+00  -4.621696e-04
  -3.405040e-06  -1.045819e-06   6.346682e-11   5.420556e-06  -1.645289e-05   1.353119e-09   1.134597e+00   3.484784e-01  -2.114785e-05  -1.806189e+00   5.482287e+00  -4.508742e-04
  -3.037137e-06  -1.830033e-06   1.286207e-10   9.269956e-06  -1.473889e-05   1.238694e-09   1.012008e+00   6.097872e-01  -4.285784e-05  -3.088852e+00   4.911161e+00  -4.127466e-04
  -2.488231e-06  -2.505651e-06   1.861468e-10   1.261651e-05  -1.211823e-05   1.048477e-09   8.291060e-01   8.349108e-01  -6.202618e-05  -4.203961e+00   4.037930e+00  -3.493643e-04
  -1.789071e-06  -3.030567e-06   2.324807e-10   1.523848e-05  -8.731854e-06   7.924464e-10   5.961384e-01   1.009819e+00  -7.746516e-05  -5.077632e+00   2.909551e+00  -2.640519e-04
  -9.806108e-07  -3.371228e-06   2.646832e-10   1.695333e-05  -4.780284e-06   4.855987e-10   3.267504e-01   1.123331e+00  -8.819538e-05  -5.649038e+00   1.592844e+00  -1.618069e-04
  -1.115655e-07  -3.505358e-06   2.806735e-10   1.763650e-05  -5.120077e-07   1.471289e-10   3.717485e-02   1.168024e+00  -9.352353e-05  -5.876676e+00   1.706066e-01  -4.902500e-05
   7.648700e-07  -3.423918e-06   2.794064e-10   1.723600e-05   3.795374e-06  -2.009946e-10  -2.548632e-01   1.140888e+00  -9.310131e-05  -5.743227e+00  -1.264661e+00   6.697363e-05
   1.594865e-06  -3.131984e-06   2.609656e-10   1.577966e-05   7.859074e-06  -5.359079e-10  -5.314268e-01   1.043612e+00  -8.695662e-05  -5.257957e+00  -2.618731e+00   1.785705e-04
   2.327932e-06  -2.648373e-06   2.265577e-10   1.337297e-05   1.141661e-05  -8.359097e-10  -7.756928e-01   8.824673e-01  -7.549154e-05  -4.456023e+00  -3.804141e+00   2.785344e-04
   2.920567e-06  -2.004041e-06   1.784059e-10   1.018792e-05   1.424867e-05  -1.082364e-09  -9.731652e-01   6.677686e-01  -5.944681e-05  -3.394728e+00  -4.747816e+00   3.606556e-04
   3.339142e-06  -1.239481e-06   1.195580e-10   6.444651e-06   1.619582e-05  -1.261149e-09  -1.112639e+00   4.130090e-01  -3.983804e-05  -2.147429e+00  -5.396626e+00   4.202289e-04
   3.561787e-06  -4.014868e-07   5.363808e-11   2.389678e-06   1.716696e-05  -1.363474e-09  -1.186827e+00   1.337799e-01  -1.787280e-05  -7.962674e-01  -5.720222e+00   4.543246e-04
   3.579154e-06   4.603118e-07  -1.542650e-11  -1.725769e-06   1.713973e-05  -1.386031e-09  -1.192614e+00  -1.533810e-01   5.140282e-06   5.750454e-01  -5.711147e+00   4.618409e-04
   3.394188e-06   1.296744e-06  -8.367164e-11  -5.664242e-06   1.615408e-05  -1.330600e-09  -1.130981e+00  -4.320896e-01   2.788032e-05   1.887388e+00  -5.382717e+00   4.433708e-04
   3.021070e-06   2.061970e-06  -1.473329e-10  -9.215754e-06   1.430178e-05  -1.203286e-09  -1.006654e+00  -6.870713e-01   4.909295e-05   3.070791e+00  -4.765512e+00   4.009481e-04
   2.483615e-06   2.715767e-06  -2.030387e-10  -1.220633e-05   1.171411e-05  -1.013576e-09  -8.275682e-01  -9.049238e-01   6.765476e-05   4.067285e+00  -3.903272e+00   3.377347e-04
