Method       t0       tn       N         h
Verlet        0  3.0e+00  100000 3.000e-05

x  -  y  -  z  .........
   2.632338e-06   8.324503e-07  -5.098726e-11  -8.771243e-01  -2.773817e-01   1.698952e-05
   2.616982e-06   8.915929e-07  -5.582644e-11  -8.720074e-01  -2.970886e-01   1.860199e-05
   2.600406e-06   9.503201e-07  -6.063962e-11  -8.664842e-01  -3.166572e-01   2.020579e-05
   2.582625e-06   1.008607e-06  -6.542469e-11  -8.605594e-01  -3.360790e-01   2.180023e-05
   2.563653e-06   1.066428e-06  -7.017957e-11  -8.542375e-01  -3.553457e-01   2.338461e-05
   2.543503e-06   1.123760e-06  -7.490223e-11  -8.475233e-01  -3.744493e-01   2.495825e-05
   2.522190e-06   1.180578e-06  -7.959065e-11  -8.404218e-01  -3.933817e-01   2.652049e-05
   2.499731e-06   1.236859e-06  -8.424289e-11  -8.329381e-01  -4.121353e-01   2.807066e-05
   2.476140e-06   1.292581e-06  -8.885700e-11  -8.250775e-01  -4.307023e-01   2.960814e-05
   2.451435e-06   1.347721e-06  -9.343111e-11  -8.168453e-01  -4.490754e-01   3.113228e-05
   2.425631e-06   1.402256e-06  -9.796336e-11  -8.082472e-01  -4.672474e-01   3.264248e-05
   2.398746e-06   1.456167e-06  -1.024519e-10  -7.992889e-01  -4.852111e-01   3.413812e-05
   2.370797e-06   1.509432e-06  -1.068951e-10  -7.899760e-01  -5.029596e-01   3.561863e-05
   2.341803e-06   1.562031e-06  -1.112911e-10  -7.803147e-01  -5.204862e-01   3.708343e-05
   2.311780e-06   1.613945e-06  -1.156382e-10  -7.703108e-01  -5.377844e-01   3.853195e-05
   2.280748e-06   1.665154e-06  -1.199349e-10  -7.599707e-01  -5.548478e-01   3.996364e-05
   2.248726e-06   1.715640e-06  -1.241795e-10  -7.493004e-01  -5.716702e-01   4.137798e-05
   2.215732e-06   1.765384e-06  -1.283704e-10  -7.383065e-01  -5.882457e-01   4.277445e-05
   2.181786e-06   1.814370e-06  -1.325062e-10  -7.269953e-01  -6.045684e-01   4.415253e-05
   2.146907e-06   1.862581e-06  -1.365853e-10  -7.153733e-01  -6.206326e-01   4.551174e-05
   2.111116e-06   1.910000e-06  -1.406064e-10  -7.034472e-01  -6.364331e-01   4.685161e-05
   2.074432e-06   1.956611e-06  -1.445680e-10  -6.912237e-01  -6.519644e-01   4.817166e-05
   2.036875e-06   2.002399e-06  -1.484688e-10  -6.787094e-01  -6.672215e-01   4.947146e-05
   1.998467e-06   2.047350e-06  -1.523075e-10  -6.659112e-01  -6.821996e-01   5.075056e-05
   1.959227e-06   2.091448e-06  -1.560829e-10  -6.528361e-01  -6.968939e-01   5.200855e-05
   1.919176e-06   2.134682e-06  -1.597937e-10  -6.394908e-01  -7.112998e-01   5.324502e-05
   1.878336e-06   2.177038e-06  -1.634387e-10  -6.258824e-01  -7.254131e-01   5.445959e-05
   1.836727e-06   2.218502e-06  -1.670169e-10  -6.120178e-01  -7.392295e-01   5.565187e-05
   1.794371e-06   2.259064e-06  -1.705270e-10  -5.979042e-01  -7.527451e-01   5.682150e-05
   1.751288e-06   2.298711e-06  -1.739682e-10  -5.835486e-01  -7.659561e-01   5.796814e-05
   1.707501e-06   2.337434e-06  -1.773394e-10  -5.689582e-01  -7.788588e-01   5.909145e-05
   1.663030e-06   2.375220e-06  -1.806396e-10  -5.541400e-01  -7.914498e-01   6.019111e-05
   1.617897e-06   2.412062e-06  -1.838678e-10  -5.391012e-01  -8.037257e-01   6.126680e-05
   1.572124e-06   2.447948e-06  -1.870233e-10  -5.238490e-01  -8.156835e-01   6.231825e-05
   1.525731e-06   2.482871e-06  -1.901052e-10  -5.083906e-01  -8.273202e-01   6.334516e-05
   1.478742e-06   2.516822e-06  -1.931127e-10  -4.927332e-01  -8.386330e-01   6.434728e-05
   1.431177e-06   2.549793e-06  -1.960449e-10  -4.768839e-01  -8.496193e-01   6.532434e-05
   1.383057e-06   2.581777e-06  -1.989013e-10  -4.608500e-01  -8.602767e-01   6.627612e-05
   1.334405e-06   2.612767e-06  -2.016811e-10  -4.446387e-01  -8.706028e-01   6.720237e-05
   1.285242e-06   2.642756e-06  -2.043836e-10  -4.282570e-01  -8.805956e-01   6.810290e-05
   1.235590e-06   2.671739e-06  -2.070084e-10  -4.117123e-01  -8.902531e-01   6.897748e-05
   1.185470e-06   2.699710e-06  -2.095547e-10  -3.950117e-01  -8.995734e-01   6.982595e-05
   1.134903e-06   2.726664e-06  -2.120221e-10  -3.781623e-01  -9.085549e-01   7.064812e-05
   1.083911e-06   2.752597e-06  -2.144101e-10  -3.611712e-01  -9.171960e-01   7.144382e-05
   1.032515e-06   2.777505e-06  -2.167182e-10  -3.440455e-01  -9.254955e-01   7.221291e-05
   9.807369e-07   2.801383e-06  -2.189460e-10  -3.267924e-01  -9.334520e-01   7.295525e-05
   9.285972e-07   2.824230e-06  -2.210932e-10  -3.094189e-01  -9.410646e-01   7.367069e-05
   8.761170e-07   2.846041e-06  -2.231593e-10  -2.919319e-01  -9.483323e-01   7.435914e-05
   8.233175e-07   2.866814e-06  -2.251440e-10  -2.743385e-01  -9.552543e-01   7.502048e-05
   7.702194e-07   2.886548e-06  -2.270471e-10  -2.566457e-01  -9.618299e-01   7.565462e-05
   7.168436e-07   2.905241e-06  -2.288684e-10  -2.388602e-01  -9.680586e-01   7.626148e-05
   6.632105e-07   2.922892e-06  -2.306075e-10  -2.209891e-01  -9.739400e-01   7.684097e-05
   6.093408e-07   2.939500e-06  -2.322643e-10  -2.030391e-01  -9.794740e-01   7.739305e-05
   5.552548e-07   2.955064e-06  -2.338387e-10  -1.850171e-01  -9.846602e-01   7.791766e-05
   5.009727e-07   2.969585e-06  -2.353306e-10  -1.669297e-01  -9.894988e-01   7.841476e-05
   4.465146e-07   2.983063e-06  -2.367397e-10  -1.487836e-01  -9.939898e-01   7.888431e-05
   3.919005e-07   2.995499e-06  -2.380662e-10  -1.305856e-01  -9.981335e-01   7.932630e-05
